Date,High,Close,Low,Open,Ind_Name,std_close,ROI,7_Days_Average_ROI,ROI_Monthly_Avg,Kurtosis,Skewness,yearly_std
2020-01-02,7097.94,7042.642,7036.285,7095.456,TUNINDEX,758.3791641869718,-0.7443355296685696,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-03,7030.798,6994.84,6975.302,7035.436,TUNINDEX,758.3791641869718,-0.5770218078879482,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-06,7031.427,6967.192,6946.489,6991.819,TUNINDEX,758.3791641869718,-0.352225937198895,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-07,6976.397,6921.921,6906.64,6965.572,TUNINDEX,758.3791641869718,-0.6266678457993089,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-08,6927.413,6892.276,6868.117,6926.235,TUNINDEX,758.3791641869718,-0.49029523254697294,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-09,6902.951,6884.589,6848.167,6894.235,TUNINDEX,758.3791641869718,-0.13991400061065123,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-10,6897.222,6867.617,6845.18,6880.302,TUNINDEX,758.3791641869718,-0.1843669071502892,-0.44497532298037645,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-13,6893.265,6880.824,6854.088,6861.355,TUNINDEX,758.3791641869718,0.28374861816652913,0.17217992487190012,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-15,6906.623,6904.554,6887.01,6891.988,TUNINDEX,758.3791641869718,0.18232765350142519,0.17217992487190012,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
2020-01-16,6934.011,6921.025,6890.394,6902.746,TUNINDEX,758.3791641869718,0.2648076577060715,0.17217992487190012,-0.0652243963322668,1.376301912129391,-1.8733760498374206,247.72070614626335
