Date;High;Close;Low;Open;Ind_Name;std_close;ROI;7_Days_Average_ROI;ROI_Monthly_Avg;Kurtosis;Skewness;yearly_std
02/01/2020;4920.914;4878.153;4877.785;4921.586;TUNFIN;873.7546084676969;-0.8825000721312194;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
03/01/2020;4870.263;4815.265;4807.516;4871.103;TUNFIN;873.7546084676969;-1.1463112153448558;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
06/01/2020;4855.29;4801.034;4774.354;4818.175;TUNFIN;873.7546084676969;-0.3557571072034646;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
07/01/2020;4816.398;4770.317;4751.655;4796.433;TUNFIN;873.7546084676969;-0.5444879559455951;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
08/01/2020;4776.203;4757.061;4732.337;4771.43;TUNFIN;873.7546084676969;-0.3011466164231812;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
09/01/2020;4757.308;4731.429;4702.299;4756.981;TUNFIN;873.7546084676969;-0.5371474050453361;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
10/01/2020;4754.36;4728.857;4709.865;4728.23;TUNFIN;873.7546084676969;0.013260776231283324;-0.5362985136946241;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
13/01/2020;4743.63;4739.259;4719.316;4723.599;TUNFIN;873.7546084676969;0.3315268717772159;0.223446222764153;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
15/01/2020;4761.461;4744.896;4741.176;4741.612;TUNFIN;873.7546084676969;0.06925914646748091;0.223446222764153;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
16/01/2020;4764.774;4762.562;4742.306;4747.172;TUNFIN;873.7546084676969;0.32419301428303693;0.223446222764153;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
17/01/2020;4773.558;4744.347;4726.901;4766.507;TUNFIN;873.7546084676969;-0.4649106777772456;0.223446222764153;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
20/01/2020;4791.293;4792.454;4750.542;4754.064;TUNFIN;873.7546084676969;0.8075196295211721;0.223446222764153;-0.06732658119535345;1.1950916255782635;-1.1942970922351408;265.70452318025735
