Date,High,Close,Low,Open,Ind_Name,std_close,ROI,7_Days_Average_ROI,ROI_Monthly_Avg,Kurtosis,Skewness,yearly_std
2020-01-02,11536.522,11510.5,11508.171,11538.58,TUNASS,896.7500715318655,-0.24335750152965036,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-03,11505.378,11427.354,11422.502,11506.792,TUNASS,896.7500715318655,-0.6903574862568134,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-06,11406.18,11392.157,11373.913,11413.146,TUNASS,896.7500715318655,-0.18390196708253267,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-07,11299.76,11222.753,11225.719,11299.229,TUNASS,896.7500715318655,-0.6768249408875486,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-08,11285.294,11118.277,11117.154,11289.207,TUNASS,896.7500715318655,-1.5141010347316715,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-09,11058.41,11063.171,11039.241,11034.406,TUNASS,896.7500715318655,0.2606846258874235,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-10,11060.504,11063.749,11009.745,11008.183,TUNASS,896.7500715318655,0.5047699515896392,-0.3632983361444505,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-13,11088.245,11086.783,11026.784,11030.228,TUNASS,896.7500715318655,0.5127273887720208,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-15,11158.727,11106.538,11048.515,11151.389,TUNASS,896.7500715318655,-0.4022010172903013,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-16,11132.793,11133.024,11075.827,11101.388,TUNASS,896.7500715318655,0.28497337450054533,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-17,11202.474,11139.024,11059.975,11203.248,TUNASS,896.7500715318655,-0.5732623253542202,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-20,11189.475,11188.064,11187.061,11191.318,TUNASS,896.7500715318655,-0.02907611060644507,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-21,11191.637,11153.737,11154.415,11189.76,TUNASS,896.7500715318655,-0.32192826298330834,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-22,11140.008,11138.543,11090.453,11140.065,TUNASS,896.7500715318655,-0.01366239784059468,-0.07748990725747192,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-23,11139.775,11136.726,11140.996,11139.051,TUNASS,896.7500715318655,-0.02087251418454686,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-24,11138.381,11135.236,11133.206,11136.686,TUNASS,896.7500715318655,-0.013020031273207385,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-27,10971.301,10970.181,10971.15,10965.213,TUNASS,896.7500715318655,0.045306917430612215,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-28,10962.229,10932.087,10853.329,10891.566,TUNASS,896.7500715318655,0.37204016392132055,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-29,10789.527,10787.646,10793.707,10788.377,TUNASS,896.7500715318655,-0.006775810671056148,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-30,10790.299,10793.789,10747.934,10753.961,TUNASS,896.7500715318655,0.3703565597829613,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-01-31,10809.715,10786.611,10728.571,10786.993,TUNASS,896.7500715318655,-0.0035413020106679132,0.10621342614220226,-0.1341756516684938,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-03,10811.717,10711.69,10577.582,10791.031,TUNASS,896.7500715318655,-0.7352494863558481,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-04,10717.677,10717.132,10711.912,10716.316,TUNASS,896.7500715318655,0.0076145570921844225,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-05,10566.7,10564.51,10564.848,10564.518,TUNASS,896.7500715318655,-7.572517742703288e-05,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-06,10545.785,10549.831,10544.12,10541.891,TUNASS,896.7500715318655,0.07531855527628308,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-07,10476.233,10340.335,10343.457,10471.584,TUNASS,896.7500715318655,-1.2533824873104358,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-10,10413.152,10262.338,10148.971,10407.09,TUNASS,896.7500715318655,-1.3908979359263771,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-11,10259.71,10263.142,10253.322,10259.36,TUNASS,896.7500715318655,0.03686389794294423,-0.4656869463512395,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-12,10338.756,10345.607,10214.011,10216.113,TUNASS,896.7500715318655,1.2675466686791796,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-13,10357.927,10360.162,10296.851,10304.12,TUNASS,896.7500715318655,0.5438795355644097,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-14,10605.852,10604.638,10415.947,10418.637,TUNASS,896.7500715318655,1.7852719122472562,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-17,10762.257,10760.646,10543.111,10616.203,TUNASS,896.7500715318655,1.3605900339321049,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-18,10775.197,10769.917,10779.622,10776.84,TUNASS,896.7500715318655,-0.06423961012690811,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-19,10843.684,10718.726,10723.566,10743.372,TUNASS,896.7500715318655,-0.22940655876012508,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-20,10715.269,10719.231,10642.941,10641.527,TUNASS,896.7500715318655,0.730195957779365,0.7705482770450403,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-21,10831.178,10829.199,10757.076,10827.85,TUNASS,896.7500715318655,0.012458613667534738,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-24,10902.513,10901.677,10830.273,10834.51,TUNASS,896.7500715318655,0.6199357423639783,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-25,10902.274,10899.979,10900.158,10901.118,TUNASS,896.7500715318655,-0.010448469597348025,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-26,10952.704,10956.36,10949.286,10950.169,TUNASS,896.7500715318655,0.05653794019070128,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-27,10786.728,10704.876,10709.667,10785.981,TUNASS,896.7500715318655,-0.7519482928812832,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-02-28,10771.378,10693.364,10626.06,10766.514,TUNASS,896.7500715318655,-0.6794213986068253,-0.109921972954552,0.016319441368677485,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-02,10702.721,10699.614,10697.839,10701.387,TUNASS,896.7500715318655,-0.0165679458186219,-0.109921972954552,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-03,10702.023,10693.779,10694.076,10700.679,TUNASS,896.7500715318655,-0.06448188942028478,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-04,10702.908,10690.807,10631.317,10699.601,TUNASS,896.7500715318655,-0.0821899807291867,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-05,10686.816,10547.876,10545.244,10693.283,TUNASS,896.7500715318655,-1.3597975476754822,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-06,10517.205,10508.146,10475.679,10472.588,TUNASS,896.7500715318655,0.3395340292199111,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-09,10651.085,10647.186,10616.871,10655.995,TUNASS,896.7500715318655,-0.08266708083103554,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-10,10614.996,10493.147,10493.541,10623.658,TUNASS,896.7500715318655,-1.2284939895467135,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-11,10609.248,10610.458,10580.28,10580.761,TUNASS,896.7500715318655,0.2806697930328463,-0.3139180951357065,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-12,10528.3,10528.342,10522.061,10530.096,TUNASS,896.7500715318655,-0.01665701813163903,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-13,10516.483,10440.3,10438.955,10515.06,TUNASS,896.7500715318655,-0.7109802511825917,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-16,10392.752,10326.285,10318.862,10369.627,TUNASS,896.7500715318655,-0.4179706753193779,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-17,10254.522,10148.357,10082.418,10247.623,TUNASS,896.7500715318655,-0.9686734182161036,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-18,10216.838,10221.03,10081.761,10080.278,TUNASS,896.7500715318655,1.3963106969867338,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-19,10353.875,10355.837,10349.91,10355.599,TUNASS,896.7500715318655,0.0022982736198975478,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-23,10399.576,10391.121,10399.151,10397.76,TUNASS,896.7500715318655,-0.06385029083188141,-0.11136038329642317,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-24,10366.613,10363.175,10372.939,10365.867,TUNASS,896.7500715318655,-0.02596984892822681,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-25,10403.578,10401.243,10401.696,10406.267,TUNASS,896.7500715318655,-0.04827859980912879,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-26,10480.398,10473.605,10398.886,10480.494,TUNASS,896.7500715318655,-0.06573163440579263,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-27,10494.718,10497.743,10492.101,10499.338,TUNASS,896.7500715318655,-0.015191433974211948,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-30,10546.629,10400.507,10398.981,10543.085,TUNASS,896.7500715318655,-1.3523366263290066,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-03-31,10323.956,10324.984,10318.413,10327.189,TUNASS,896.7500715318655,-0.02135140549863014,-0.3021979609648633,0.017200864526491354,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-01,10446.148,10387.185,10315.971,10448.468,TUNASS,896.7500715318655,-0.5865261778090459,-0.3021979609648633,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-02,10359.56,10356.18,10317.824,10313.03,TUNASS,896.7500715318655,0.41840273905922537,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-03,10499.817,10427.029,10352.19,10419.256,TUNASS,896.7500715318655,0.07460225566970471,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-06,10656.315,10648.907,10429.344,10435.93,TUNASS,896.7500715318655,2.0408051797970947,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-07,10718.994,10713.933,10711.994,10711.671,TUNASS,896.7500715318655,0.02111715343012893,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-08,10831.624,10825.365,10652.529,10653.214,TUNASS,896.7500715318655,1.615953645538331,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-13,10781.175,10784.032,10757.271,10749.509,TUNASS,896.7500715318655,0.32115885479047673,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-14,10898.372,10896.575,10899.496,10903.626,TUNASS,896.7500715318655,-0.06466656138058548,0.6324818952720538,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-15,10824.373,10830.773,10821.968,10831.404,TUNASS,896.7500715318655,-0.005825652888593412,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-16,10900.444,10897.752,10751.53,10898.875,TUNASS,896.7500715318655,-0.010303815760797261,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-17,10967.021,10971.916,10829.103,10818.822,TUNASS,896.7500715318655,1.4150708829482466,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-20,11044.651,11037.475,11041.632,11044.223,TUNASS,896.7500715318655,-0.06109981661905589,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-21,11041.65,11048.034,11037.627,11039.569,TUNASS,896.7500715318655,0.07667871816372673,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-22,10969.526,10963.507,10960.81,10962.3,TUNASS,896.7500715318655,0.011010463132739796,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-23,10962.562,10886.279,10878.927,10966.843,TUNASS,896.7500715318655,-0.7346143279337572,0.0987023501489299,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-24,11044.488,11042.881,10959.663,10960.752,TUNASS,896.7500715318655,0.7493007779028209,-0.4678769344182671,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-27,11114.065,10877.337,10873.323,11041.255,TUNASS,896.7500715318655,-1.4845957275690098,-0.4678769344182671,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-28,10639.077,10639.655,10642.672,10643.402,TUNASS,896.7500715318655,-0.035204909107063594,-0.4678769344182671,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-29,10658.806,10657.838,10654.842,10656.52,TUNASS,896.7500715318655,0.01236801507433291,-0.4678769344182671,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-04-30,10725.74,10651.204,10649.409,10727.485,TUNASS,896.7500715318655,-0.7110799968492229,-0.4678769344182671,0.11086702804849217,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-04,10705.09,10707.282,10674.76,10674.797,TUNASS,896.7500715318655,0.3043149204617077,-0.4678769344182671,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-05,10771.972,10544.767,10551.992,10772.084,TUNASS,896.7500715318655,-2.110241620841435,-0.4678769344182671,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-06,10587.284,10588.481,10586.707,10588.957,TUNASS,896.7500715318655,-0.004495249154383831,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-07,10741.398,10594.231,10597.139,10666.601,TUNASS,896.7500715318655,-0.6784729268489634,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-08,10688.194,10620.458,10612.536,10674.638,TUNASS,896.7500715318655,-0.5075581954160908,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-11,10640.036,10635.537,10580.683,10584.163,TUNASS,896.7500715318655,0.48538557087603235,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-12,10767.107,10762.032,10564.024,10564.122,TUNASS,896.7500715318655,1.873416456190111,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-13,11033.003,11031.36,10817.953,10821.892,TUNASS,896.7500715318655,1.9355949957733893,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-14,11054.319,11051.135,10954.928,10953.664,TUNASS,896.7500715318655,0.8898483648941536,0.5705312880448926,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
2020-05-15,11135.845,11143.867,11072.281,11065.256,TUNASS,896.7500715318655,0.7104309199895673,0.07001651626689472,0.09625346979602786,1.0745844596170113,-0.16662443446685243,722.5765229562954
