Date;High;Close;Low;Open;Ind_Name;std_close;ROI;7_Days_Average_ROI;ROI_Monthly_Avg;Kurtosis;Skewness;yearly_std
02/01/2020;2151.296;2123.775;2124.654;2151.76;TUNINPMP;212.69729443844886;-1.300563259843111;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
03/01/2020;2113.736;2109.748;2101.72;2111.931;TUNINPMP;212.69729443844886;-0.10336511940967734;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
06/01/2020;2129.082;2103.374;2097.113;2126.771;TUNINPMP;212.69729443844886;-1.100118442465145;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
07/01/2020;2108.478;2087.805;2078.43;2102.191;TUNINPMP;212.69729443844886;-0.6843336309593167;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
08/01/2020;2141.935;2090.361;2078.531;2088.283;TUNINPMP;212.69729443844886;0.09950758589712097;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
09/01/2020;2115.537;2114.717;2080.318;2090.675;TUNINPMP;212.69729443844886;1.1499635285254721;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
10/01/2020;2115.938;2099.607;2063.687;2115.224;TUNINPMP;212.69729443844886;-0.73831424000485;-0.3824605111799295;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
13/01/2020;2131.405;2129.484;2098.375;2098.66;TUNINPMP;212.69729443844886;1.4687467241001435;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
15/01/2020;2137.307;2122.012;2109.002;2136.534;TUNINPMP;212.69729443844886;-0.6796989891103972;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
16/01/2020;2131.791;2121.996;2104.423;2120.975;TUNINPMP;212.69729443844886;0.04813823831021986;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
17/01/2020;2139.932;2132.767;2113.155;2126.305;TUNINPMP;212.69729443844886;0.30390748269885975;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
20/01/2020;2167.551;2164.266;2122.267;2126.798;TUNINPMP;212.69729443844886;1.7617093865990239;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
21/01/2020;2168.925;2162.731;2136.741;2168.301;TUNINPMP;212.69729443844886;-0.25688315413771934;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
22/01/2020;2177.45;2173.786;2148.681;2164.194;TUNINPMP;212.69729443844886;0.4432135011925963;0.441304741378961;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
23/01/2020;2176.815;2167.889;2153.088;2173.617;TUNINPMP;212.69729443844886;-0.26352388668289145;-0.05204684153900506;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
24/01/2020;2172.043;2165.855;2147.29;2171.919;TUNINPMP;212.69729443844886;-0.2792000990828779;-0.05204684153900506;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
27/01/2020;2199.312;2197.014;2167.978;2167.036;TUNINPMP;212.69729443844886;1.383364189611989;-0.05204684153900506;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
28/01/2020;2217.318;2199.754;2195.754;2203.706;TUNINPMP;212.69729443844886;-0.1793342669122027;-0.05204684153900506;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
29/01/2020;2200.334;2174.763;2174.333;2199.851;TUNINPMP;212.69729443844886;-1.1404408753138366;-0.05204684153900506;-0.13655492989960955;3.43877775748332;-0.42860617065358664;258.04365778584776
