Date,Valeur,Price,Open,High,Low,Vol.,Change %
08/05/2021,SMG,18,18,18,18,0.05K,0.00%
07/28/2021,SMG,18,18,18,18,0.47K,0.00%
07/27/2021,SMG,18,18,18,18,4.73K,-2.70%
07/14/2021,SMG,18.5,18.5,18.5,18.5,0.10K,0.00%
07/13/2021,SMG,18.5,18.5,18.5,18.5,0.03K,2.78%
07/12/2021,SMG,18,18,18,18,1.58K,-0.11%
07/09/2021,SMG,18.02,18.02,18.02,18.02,1.00K,0.06%
07/08/2021,SMG,18.01,18,18.01,18,1.71K,0.06%
07/07/2021,SMG,18,18,18,18,11.07K,-0.06%
07/06/2021,SMG,18.01,18,18.01,18,7.66K,0.00%
07/02/2021,SMG,18.01,18.01,18.01,18.01,0.59K,0.06%
07/01/2021,SMG,18,18,18,18,2.05K,0.00%
06/30/2021,SMG,18,18,18,18,0.50K,0.00%
06/29/2021,SMG,18,18,18,18,2.21K,0.00%
06/28/2021,SMG,18,18,18,18,0.06K,0.00%
06/25/2021,SMG,18,18,18,18,1.30K,0.00%
06/24/2021,SMG,18,18,18,18,0.01K,0.00%
06/23/2021,SMG,18,17.51,18,17.51,10.02K,2.80%
06/22/2021,SMG,17.51,17.5,17.51,17.5,10.30K,3.00%
06/21/2021,SMG,17,17,17,17,18.07K,0.00%
06/16/2021,SMG,17,17,17,17,0.60K,3.03%
06/11/2021,SMG,16.5,16.5,16.5,16.5,3.43K,0.00%
06/10/2021,SMG,16.5,16.5,16.5,16.5,1.89K,1.79%
06/09/2021,SMG,16.21,16.21,16.21,16.21,0.08K,-1.70%
06/04/2021,SMG,16.49,16.49,16.49,16.49,0.03K,-3.06%
06/03/2021,SMG,17.01,17.01,17.01,17.01,0.00K,-2.52%
06/02/2021,SMG,17.45,17.45,17.45,17.45,3.75K,-1.41%
06/01/2021,SMG,17.7,17.7,17.7,17.7,0.40K,-0.56%
05/31/2021,SMG,17.8,17.8,17.8,17.8,0.10K,-2.84%
05/20/2021,SMG,18.32,18.32,18.32,18.32,0.02K,2.92%
05/17/2021,SMG,17.8,17.7,17.8,17.7,0.19K,0.56%
04/29/2021,SMG,17.7,17.7,17.7,17.7,0.04K,0.00%
04/26/2021,SMG,17.7,17.7,17.7,17.7,1.00K,0.00%
04/21/2021,SMG,17.7,17.7,17.7,17.7,0.01K,0.23%
04/19/2021,SMG,17.66,17.66,17.66,17.66,0.14K,0.00%
04/16/2021,SMG,17.66,17.66,17.66,17.66,0.31K,-4.49%
04/13/2021,SMG,18.49,18.49,18.49,18.49,0.80K,2.78%
04/08/2021,SMG,17.99,17.99,17.99,17.99,4.31K,1.93%
04/07/2021,SMG,17.65,17.65,17.65,17.65,0.38K,0.00%
04/06/2021,SMG,17.65,17.65,17.65,17.65,0.13K,0.23%
03/31/2021,SMG,17.61,17.61,17.61,17.61,0.15K,-0.79%
03/30/2021,SMG,17.75,17.75,17.75,17.75,1.00K,0.00%
03/26/2021,SMG,17.75,17.75,17.75,17.75,0.07K,-2.95%
03/25/2021,SMG,18.29,18.29,18.29,18.29,0.02K,-0.05%
03/24/2021,SMG,18.3,18.5,18.5,18.3,0.12K,-1.08%
03/23/2021,SMG,18.5,18.5,18.5,18.5,3.21K,1.15%
03/19/2021,SMG,18.29,18.29,18.29,18.29,0.16K,-0.05%
03/18/2021,SMG,18.3,18.3,18.3,18.3,0.09K,0.00%
03/17/2021,SMG,18.3,18.3,18.3,18.3,0.11K,0.00%
03/16/2021,SMG,18.3,18.3,18.3,18.3,0.80K,0.00%
03/11/2021,SMG,18.3,18.3,18.3,18.3,0.81K,0.00%
03/10/2021,SMG,18.3,18.3,18.3,18.3,0.19K,0.00%
03/09/2021,SMG,18.3,18.3,18.3,18.3,0.50K,0.00%
03/05/2021,SMG,18.3,18.3,18.3,18.3,0.50K,0.88%
03/01/2021,SMG,18.14,18.14,18.14,18.14,0.00K,-2.99%
02/18/2021,SMG,18.7,18.7,18.7,18.7,0.23K,1.63%
02/17/2021,SMG,18.4,18.4,18.4,18.4,0.05K,-1.60%
02/16/2021,SMG,18.7,18.7,18.7,18.7,0.25K,1.63%
02/11/2021,SMG,18.4,18.4,18.4,18.4,0.22K,0.00%
02/10/2021,SMG,18.4,18.4,18.4,18.4,1.00K,0.00%
02/09/2021,SMG,18.4,18.4,18.4,18.4,1.28K,0.00%
02/03/2021,SMG,18.4,18.35,18.4,18.35,0.47K,-2.65%
02/02/2021,SMG,18.9,18.9,18.9,18.9,0.02K,-0.42%
01/29/2021,SMG,18.98,18.98,18.98,18.98,0.10K,2.98%
01/27/2021,SMG,18.43,18.43,18.43,18.43,2.12K,-3.00%
01/25/2021,SMG,19,19,19,19,0.10K,2.70%
01/22/2021,SMG,18.5,18.5,18.5,18.5,0.01K,2.72%
01/21/2021,SMG,18.01,18.01,18.01,18.01,1.10K,-2.86%
01/19/2021,SMG,18.54,18.54,18.54,18.54,0.10K,3.00%
01/18/2021,SMG,18,18,18,18,0.20K,-2.33%
01/13/2021,SMG,18.43,18.43,18.43,18.43,0.05K,-3.00%
01/11/2021,SMG,19,19,19,19,0.73K,0.00%
01/08/2021,SMG,19,18.99,19,18.99,3.57K,-1.50%
01/06/2021,SMG,19.29,19.39,19.39,19.29,0.96K,1.15%
01/05/2021,SMG,19.07,19.07,19.07,19.07,0.01K,2.97%
01/04/2021,SMG,18.52,18.52,18.52,18.52,0.05K,-4.49%
12/31/2020,SMG,19.39,19.39,19.39,19.39,1.21K,0.21%
12/30/2020,SMG,19.35,19.35,19.35,19.35,3.32K,-0.21%
12/24/2020,SMG,19.39,19.39,19.39,19.39,0.10K,0.00%
12/23/2020,SMG,19.39,19.39,19.39,19.39,0.05K,0.00%
12/22/2020,SMG,19.39,19.39,19.39,19.39,0.00K,0.10%
12/21/2020,SMG,19.37,19.37,19.37,19.37,0.05K,2.98%
12/18/2020,SMG,18.81,18.81,18.81,18.81,0.01K,4.50%
12/17/2020,SMG,18,18.51,18.51,18,1.00K,-3.74%
12/16/2020,SMG,18.7,19.39,19.39,18.7,0.22K,-3.61%
12/15/2020,SMG,19.4,19.4,19.4,19.4,0.05K,-0.41%
12/14/2020,SMG,19.48,19.48,19.48,19.48,0.11K,-2.99%
12/11/2020,SMG,20.08,19.5,20.08,19.5,0.66K,2.97%
12/10/2020,SMG,19.5,19.08,19.5,19.08,1.85K,-3.75%
12/09/2020,SMG,20.26,20.26,20.26,20.26,0.01K,3.00%
12/08/2020,SMG,19.67,19.1,19.67,19.1,0.31K,-4.00%
12/04/2020,SMG,20.49,20.49,20.49,20.49,0.05K,-0.05%
12/02/2020,SMG,20.5,20.5,20.5,20.5,0.30K,-1.77%
12/01/2020,SMG,20.87,20.86,20.87,20.86,1.17K,-2.93%
11/30/2020,SMG,21.5,22,22,21.5,0.45K,-2.27%
11/27/2020,SMG,22,21.92,22,21.92,2.32K,-2.61%
11/26/2020,SMG,22.59,22.74,22.74,22.59,0.34K,-0.66%
11/25/2020,SMG,22.74,22.72,22.74,22.72,1.23K,4.46%
11/24/2020,SMG,21.77,21.77,21.77,21.77,4.42K,4.46%
11/23/2020,SMG,20.84,20.84,20.84,20.84,0.01K,9.11%
11/19/2020,SMG,19.1,18.9,19.1,18.9,7.06K,1.11%
11/18/2020,SMG,18.89,18.89,18.89,18.89,0.15K,0.00%
11/17/2020,SMG,18.89,18.9,18.9,18.89,0.23K,-0.05%
11/16/2020,SMG,18.9,18.9,18.9,18.9,1.76K,0.05%
11/13/2020,SMG,18.89,18.89,18.89,18.89,0.27K,0.00%
11/12/2020,SMG,18.89,18.89,18.89,18.89,0.05K,-0.05%
11/11/2020,SMG,18.9,18.9,18.9,18.9,0.05K,2.94%
11/10/2020,SMG,18.36,18.36,18.36,18.36,0.01K,-2.86%
11/09/2020,SMG,18.9,18.9,18.9,18.9,0.70K,-2.58%
11/06/2020,SMG,19.4,20.5,20.5,19.4,0.04K,-2.51%
11/05/2020,SMG,19.9,19.9,19.9,19.9,0.01K,-2.93%
11/02/2020,SMG,20.5,20.5,20.5,20.5,0.00K,-2.38%
10/28/2020,SMG,21,21,21,21,0.00K,-2.55%
10/23/2020,SMG,21.55,21.55,21.55,21.55,0.15K,-2.88%
10/22/2020,SMG,22.19,22.24,22.24,22.19,0.05K,-0.22%
10/21/2020,SMG,22.24,22.24,22.24,22.24,0.11K,-0.22%
10/20/2020,SMG,22.29,22.29,22.29,22.29,0.02K,0.00%
