Date,Valeur,Price,Open,High,Low,Vol.,Change %
02/23/2023,Star,152,153.5,153.5,152,0.11K,-0.98%
02/16/2023,Star,153.5,153.5,153.5,153.5,0.03K,-0.32%
02/13/2023,Star,153.99,153.99,153.99,153.99,0.15K,-0.59%
02/01/2023,Star,154.9,154.9,154.9,154.9,0.05K,0.00%
01/31/2023,Star,154.9,149,154.9,149,0.15K,-0.06%
01/24/2023,Star,155,155,155,155,0.00K,3.33%
01/23/2023,Star,150,150,150,150,0.30K,-3.23%
01/20/2023,Star,155,155,155,155,0.00K,0.00%
01/19/2023,Star,155,155,155,155,2.01K,-0.64%
01/18/2023,Star,156,156,156,156,0.00K,-0.06%
01/17/2023,Star,156.1,156,156.1,156,0.04K,0.06%
01/16/2023,Star,156,156,156,156,0.01K,0.00%
01/13/2023,Star,156,156,156,156,0.14K,0.00%
01/11/2023,Star,156,156,156,156,0.05K,0.00%
01/10/2023,Star,156,159,159,156,0.13K,0.00%
01/09/2023,Star,156,156,156,156,0.01K,0.00%
01/06/2023,Star,156,156,156,156,0.01K,0.00%
01/05/2023,Star,156,156,156,156,0.00K,1.96%
01/04/2023,Star,153,153,153,153,0.30K,0.00%
01/03/2023,Star,153,153,153,153,0.01K,-0.65%
01/02/2023,Star,154,154,154,154,0.05K,0.00%
12/30/2022,Star,154,165,165,154,1.93K,-3.75%
12/29/2022,Star,160,160,160,160,2.20K,2.89%
12/28/2022,Star,155.5,155,155.5,155,0.31K,0.97%
12/27/2022,Star,154,154,154,154,0.22K,0.00%
12/26/2022,Star,154,154,154,154,0.51K,0.00%
12/23/2022,Star,154,154,154,154,0.82K,-0.65%
12/22/2022,Star,155,155,155,155,0.18K,-0.58%
12/21/2022,Star,155.9,155.9,155.9,155.9,0.20K,0.58%
12/16/2022,Star,155,155,155,155,0.19K,0.00%
12/15/2022,Star,155,155,155,155,0.47K,0.00%
12/14/2022,Star,155,155,155,155,0.25K,-0.64%
12/13/2022,Star,156,156,156,156,0.21K,0.00%
12/12/2022,Star,156,156,156,156,0.07K,0.00%
12/09/2022,Star,156,156,156,156,0.13K,0.00%
12/08/2022,Star,156,157,157,156,0.37K,-0.95%
12/07/2022,Star,157.5,157.5,157.5,157.5,0.13K,-0.32%
12/06/2022,Star,158,158,158,158,0.09K,1.28%
12/05/2022,Star,156,156,156,156,0.30K,1.30%
12/02/2022,Star,154,154,154,154,127.61K,0.00%
12/01/2022,Star,154,154,154,154,0.02K,0.00%
11/30/2022,Star,154,154,154,154,0.17K,0.00%
11/29/2022,Star,154,154,154,154,0.19K,0.00%
11/28/2022,Star,154,154,154,154,0.01K,0.00%
11/25/2022,Star,154,154,154,154,0.12K,0.00%
11/23/2022,Star,154,154,154,154,0.74K,0.00%
11/22/2022,Star,154,155,155,154,0.22K,-3.08%
