Date,Valeur,Price,Open,High,Low,Vol.,Change %
02/27/2023,TELNET,7.14,7.13,7.14,7.12,0.50K,0.00%
02/24/2023,TELNET,7.14,7.19,7.19,7.14,0.50K,0.14%
02/23/2023,TELNET,7.13,7.2,7.2,7.1,53.15K,-0.97%
02/22/2023,TELNET,7.2,7.22,7.22,7.14,6.00K,-0.28%
02/21/2023,TELNET,7.22,7.28,7.28,7.22,5.71K,-0.82%
02/20/2023,TELNET,7.28,7.27,7.28,7.27,0.56K,0.14%
02/17/2023,TELNET,7.27,7.2,7.27,7.2,0.95K,-0.14%
02/16/2023,TELNET,7.28,7.22,7.28,7.2,1.72K,0.00%
02/15/2023,TELNET,7.28,7.28,7.28,7.28,0.00K,0.41%
02/14/2023,TELNET,7.25,7.25,7.25,7.25,3.49K,0.14%
02/13/2023,TELNET,7.24,7.34,7.34,7.24,3.01K,-0.69%
02/10/2023,TELNET,7.29,7.34,7.34,7.25,16.15K,0.55%
02/09/2023,TELNET,7.25,7.2,7.34,7.2,2.32K,0.00%
02/08/2023,TELNET,7.25,7.25,7.35,7.25,2.43K,0.14%
02/07/2023,TELNET,7.24,7.14,7.24,7.12,5.78K,1.40%
02/06/2023,TELNET,7.14,7.14,7.14,7.1,2.72K,0.00%
02/03/2023,TELNET,7.14,7.12,7.14,7.12,2.39K,0.00%
02/02/2023,TELNET,7.14,7.14,7.14,7.13,2.72K,-0.83%
02/01/2023,TELNET,7.2,7.25,7.25,7.2,6.62K,0.00%
01/31/2023,TELNET,7.2,7.21,7.21,7.12,5.18K,-0.69%
01/30/2023,TELNET,7.25,7.25,7.3,7.25,0.10K,-1.09%
01/27/2023,TELNET,7.33,7.21,7.33,7.21,2.50K,0.41%
01/26/2023,TELNET,7.3,7.2,7.32,7.2,3.78K,0.27%
01/25/2023,TELNET,7.28,7.27,7.29,7.27,2.28K,0.00%
01/24/2023,TELNET,7.28,7.29,7.29,7.17,2.37K,-0.14%
01/23/2023,TELNET,7.29,7.15,7.3,7.15,6.17K,2.10%
