Date,Valeur,Price,Open,High,Low,Vol.,Change %
10/17/2023,BIAT,90.02,90,92.98,90,1.24K,0.03%
10/16/2023,BIAT,89.99,89.15,90,89.15,1.17K,0.94%
10/13/2023,BIAT,89.15,89.14,89.15,88.8,1.68K,0.01%
10/12/2023,BIAT,89.14,89,89.15,88.8,1.47K,0.27%
10/11/2023,BIAT,88.9,88.8,89,88.8,0.66K,0.11%
10/10/2023,BIAT,88.8,89,89,88.75,1.82K,0.10%
10/09/2023,BIAT,88.71,89.15,89.15,88.7,1.24K,-0.49%
10/06/2023,BIAT,89.15,89,89.15,89,0.52K,0.00%
10/05/2023,BIAT,89.15,89.99,89.99,88.8,1.75K,-0.93%
10/04/2023,BIAT,89.99,88.8,91,88.8,0.72K,1.34%
10/03/2023,BIAT,88.8,88.8,88.8,88.5,0.68K,0.91%
10/02/2023,BIAT,88,88,88,88,0.39K,0.00%
09/29/2023,BIAT,88,88.8,88.8,87.9,0.73K,0.00%
09/28/2023,BIAT,88,88,88.8,88,2.59K,0.11%
09/26/2023,BIAT,87.9,86,89,86,9.89K,2.21%
09/25/2023,BIAT,86,88,88,85.7,4.39K,-2.32%
09/22/2023,BIAT,88.04,91,91,88.03,3.88K,-2.18%
09/21/2023,BIAT,90,92.98,92.98,90,5.31K,-3.22%
09/20/2023,BIAT,92.99,92.7,93,92.5,36.35K,-0.01%
09/19/2023,BIAT,93,93.3,93.3,93,5.73K,-0.27%
09/18/2023,BIAT,93.25,93.4,93.4,93.15,5.25K,-0.20%
09/15/2023,BIAT,93.44,93.44,93.45,93.3,0.37K,-0.01%
09/14/2023,BIAT,93.45,93.3,93.45,93.1,11.38K,0.00%
09/13/2023,BIAT,93.45,93.48,93.49,93.05,2.51K,-0.03%
09/12/2023,BIAT,93.48,93,93.48,93,26.45K,0.14%
09/11/2023,BIAT,93.35,93.2,93.35,93,6.83K,-0.11%
09/08/2023,BIAT,93.45,93.12,93.45,93,1.51K,0.00%
09/07/2023,BIAT,93.45,93.5,93.5,93,3.41K,-0.11%
09/06/2023,BIAT,93.55,93.68,93.68,93,2.06K,-0.14%
09/05/2023,BIAT,93.68,93.7,93.7,93,1.96K,-0.02%
09/04/2023,BIAT,93.7,94,94,93,3.12K,0.75%
09/01/2023,BIAT,93,93.75,93.75,92.7,3.08K,0.27%
08/31/2023,BIAT,92.75,93.79,93.79,92.75,2.06K,-0.27%
08/30/2023,BIAT,93,93,93.77,93,2.35K,0.22%
08/29/2023,BIAT,92.8,93,93.79,92.8,4.18K,-0.20%
08/28/2023,BIAT,92.99,93,93,92.5,1.34K,3.32%
08/25/2023,BIAT,90,93.99,93.99,90,2.09K,-4.25%
08/24/2023,BIAT,93.99,93.7,93.99,93.7,2.10K,0.31%
08/23/2023,BIAT,93.7,93.79,93.8,93.2,1.47K,-0.11%
08/22/2023,BIAT,93.8,93.8,94,93.75,2.18K,0.00%
08/21/2023,BIAT,93.8,94.1,94.5,93.8,34.90K,-0.32%
08/18/2023,BIAT,94.1,94.5,94.5,94.02,0.06K,0.00%
08/17/2023,BIAT,94.1,94.5,94.5,94.1,4.74K,-0.42%
08/16/2023,BIAT,94.5,94.9,94.9,94,4.12K,0.53%
08/15/2023,BIAT,94,94.15,94.9,94,5.19K,0.21%
08/14/2023,BIAT,93.8,94.15,94.15,93.8,3.37K,-0.37%
08/11/2023,BIAT,94.15,94.14,94.2,94.14,0.40K,-0.16%
08/10/2023,BIAT,94.3,93.5,94.4,93.5,2.56K,-0.19%
08/09/2023,BIAT,94.48,93.9,94.48,93,0.59K,-0.01%
08/08/2023,BIAT,94.49,94.9,94.99,93.6,0.33K,-0.43%
08/07/2023,BIAT,94.9,94.92,95,93.3,0.68K,-0.11%
08/04/2023,BIAT,95,95,95,94.91,0.06K,0.00%
08/03/2023,BIAT,95,94.91,95.48,94.91,0.16K,0.09%
08/02/2023,BIAT,94.91,93.59,95.49,93.59,0.19K,-0.61%
08/01/2023,BIAT,95.49,95.49,95.49,95.12,0.13K,-0.01%
07/31/2023,BIAT,95.5,95.48,95.5,95.12,0.21K,0.01%
07/28/2023,BIAT,95.49,95,95.5,95,1.05K,0.42%
07/27/2023,BIAT,95.09,94.99,95.4,94.99,4.74K,0.11%
07/26/2023,BIAT,94.99,95,95,94.55,0.98K,-0.01%
07/24/2023,BIAT,95,94.99,95.55,94.99,3.02K,0.01%
07/21/2023,BIAT,94.99,94.8,94.99,94.51,3.43K,0.20%
07/20/2023,BIAT,94.8,94.9,95,94.5,1.69K,-0.11%
07/18/2023,BIAT,94.9,94.5,94.98,94.5,0.68K,-0.11%
07/17/2023,BIAT,95,94.9,95,94.9,0.10K,0.07%
07/14/2023,BIAT,94.93,94.5,94.98,94.4,0.59K,0.46%
07/13/2023,BIAT,94.5,94.31,94.9,94.31,0.87K,-0.21%
07/12/2023,BIAT,94.7,93.6,94.7,93.5,2.84K,1.18%
07/11/2023,BIAT,93.6,93.5,94,93.5,2.35K,0.11%
07/10/2023,BIAT,93.5,93.32,93.65,93.32,0.94K,0.19%
07/07/2023,BIAT,93.32,93.35,93.35,93.02,11.93K,-0.03%
07/06/2023,BIAT,93.35,93.3,93.35,93,3.20K,-0.01%
07/05/2023,BIAT,93.36,93.01,93.36,93.01,0.72K,0.39%
07/04/2023,BIAT,93,93.2,93.3,93,0.88K,-0.21%
07/03/2023,BIAT,93.2,93.05,93.2,93.05,0.58K,-0.20%
06/30/2023,BIAT,93.39,92.9,93.4,92.9,1.35K,0.53%
06/27/2023,BIAT,92.9,91.2,92.9,91.2,46.77K,0.43%
06/26/2023,BIAT,92.5,93.5,93.5,92.5,1.01K,-0.22%
06/23/2023,BIAT,92.7,92.01,92.7,91.9,3.25K,-0.22%
06/22/2023,BIAT,92.9,92.7,93,92.1,11.50K,0.11%
06/21/2023,BIAT,92.8,92.84,93,92.15,3.44K,-0.05%
06/20/2023,BIAT,92.85,91,92.85,91,1.31K,2.03%
06/19/2023,BIAT,91,90.61,91.45,90.61,3.28K,0.00%
06/16/2023,BIAT,91,92,92,90.51,14.16K,0.00%
06/15/2023,BIAT,91,90,91.75,90,8.08K,-0.38%
06/14/2023,BIAT,91.35,91,91.5,91,4.39K,0.11%
06/13/2023,BIAT,91.25,91,91.25,91,2.97K,0.16%
06/12/2023,BIAT,91.1,90.8,91.1,90.6,2.38K,-0.44%
06/09/2023,BIAT,91.5,91.21,91.5,91.1,0.85K,-0.33%
06/08/2023,BIAT,91.8,91.9,91.9,91,1.61K,-0.21%
06/07/2023,BIAT,91.99,92,92,91.6,0.96K,-0.18%
06/06/2023,BIAT,92.16,92.99,92.99,92.16,5.27K,-0.89%
06/05/2023,BIAT,92.99,92,93,92,1.42K,1.08%
06/02/2023,BIAT,92,92.51,93.5,92,4.74K,-1.08%
06/01/2023,BIAT,93,91.8,93,91.5,3.79K,0.77%
05/31/2023,BIAT,92.29,92.29,92.29,92,1.71K,-0.01%
05/30/2023,BIAT,92.3,92.37,92.37,92,1.17K,-0.10%
05/29/2023,BIAT,92.39,92.5,92.5,91.5,1.26K,0.42%
05/26/2023,BIAT,92,93,93,91,1.51K,0.00%
05/25/2023,BIAT,92,92.2,93,91.5,2.35K,0.00%
05/24/2023,BIAT,92,92,92,91.92,2.36K,0.00%
05/23/2023,BIAT,92,92,92.9,92,1.55K,0.00%
05/22/2023,BIAT,92,91.5,92.5,91.5,3.05K,0.55%
05/19/2023,BIAT,91.5,92,92,91.01,7.46K,-0.44%
05/18/2023,BIAT,91.9,90.78,91.9,90.2,1.93K,1.23%
05/17/2023,BIAT,90.78,90.8,90.8,90.5,2.90K,0.20%
05/16/2023,BIAT,90.6,90.8,90.8,90.1,4.17K,-0.22%
05/15/2023,BIAT,90.8,92.5,92.5,90.2,3.59K,-5.42%
05/12/2023,BIAT,96,97,98,96,50.42K,-0.93%
05/11/2023,BIAT,96.9,96.49,96.9,96.47,4.08K,0.94%
05/10/2023,BIAT,96,95,96,94.8,2.84K,1.06%
05/09/2023,BIAT,94.99,94.99,95,94.95,1.50K,0.00%
05/08/2023,BIAT,94.99,94.5,94.99,93.5,1.64K,0.00%
05/05/2023,BIAT,94.99,94.99,95,94.8,3.09K,0.00%
05/04/2023,BIAT,94.99,95,95,94.9,0.33K,0.00%
05/03/2023,BIAT,94.99,93.5,94.99,93.3,21.80K,1.59%
05/02/2023,BIAT,93.5,94,94.5,93.5,1.11K,-0.53%
04/28/2023,BIAT,94,94,95,93,12.82K,-1.05%
04/27/2023,BIAT,95,94,95.2,93.03,3.69K,1.06%
04/26/2023,BIAT,94,93.9,94.5,93.03,9.81K,1.06%
04/25/2023,BIAT,93.01,91.55,93.9,91.55,2.17K,2.10%
04/24/2023,BIAT,91.1,91,91.55,90.5,2.11K,-0.49%
04/20/2023,BIAT,91.55,90.45,91.6,90.45,0.57K,1.22%
04/19/2023,BIAT,90.45,90.99,90.99,90.01,1.37K,0.50%
04/18/2023,BIAT,90,91,91.25,89.66,1.82K,0.38%
04/17/2023,BIAT,89.66,90.5,90.5,87,6.49K,-2.12%
04/14/2023,BIAT,91.6,93.5,93.5,91.6,6.28K,-2.86%
04/13/2023,BIAT,94.3,95.3,95.3,93.54,2.18K,-1.15%
04/12/2023,BIAT,95.4,95.8,95.8,95.2,0.92K,-0.10%
04/11/2023,BIAT,95.5,95.8,95.8,95,0.23K,-0.31%
04/10/2023,BIAT,95.8,95.8,95.8,95,0.36K,0.00%
04/07/2023,BIAT,95.8,95,96.9,95,3.12K,0.84%
04/06/2023,BIAT,95,95,97,94.6,4.69K,-1.04%
04/05/2023,BIAT,96,95,96.99,95,8.50K,0.00%
04/04/2023,BIAT,96,93.02,97,93.02,7.56K,2.67%
04/03/2023,BIAT,93.5,92.9,93.5,91.9,2.88K,0.54%
03/31/2023,BIAT,93,92.7,93,91.8,1.74K,0.32%
03/30/2023,BIAT,92.7,92.51,92.7,92.1,2.34K,-0.12%
03/29/2023,BIAT,92.81,92.08,93,92.08,0.74K,-0.73%
03/28/2023,BIAT,93.49,93,93.83,92.5,3.57K,0.53%
03/27/2023,BIAT,93,91.5,93,91.5,1.12K,2.18%
03/24/2023,BIAT,91.02,91.4,91.5,91,1.37K,0.01%
03/23/2023,BIAT,91.01,90.01,91.48,90,2.68K,1.11%
03/22/2023,BIAT,90.01,90,91,88.52,2.54K,-0.10%
03/21/2023,BIAT,90.1,91.48,91.48,89.2,4.43K,-1.53%
03/17/2023,BIAT,91.5,91,91.5,89,34.58K,0.55%
03/16/2023,BIAT,91,91.11,91.96,91,6.55K,-0.75%
03/15/2023,BIAT,91.69,91.1,91.69,91,4.50K,0.10%
03/14/2023,BIAT,91.6,91.1,91.74,91.1,3.07K,0.66%
03/13/2023,BIAT,91,91.8,92,91,2.92K,-1.09%
03/10/2023,BIAT,92,92.5,92.5,91.82,1.42K,-0.54%
03/09/2023,BIAT,92.5,92,93,91.8,1.08K,0.54%
03/08/2023,BIAT,92,91.71,92.4,91.5,1.91K,0.00%
03/07/2023,BIAT,92,92.7,92.7,91.7,0.90K,-0.76%
03/06/2023,BIAT,92.7,91.45,94.5,91.45,1.29K,1.38%
03/03/2023,BIAT,91.44,91.45,91.45,91,1.32K,0.48%
03/02/2023,BIAT,91,90.2,91.45,90.2,2.34K,0.89%
03/01/2023,BIAT,90.2,90.68,90.94,90.1,3.04K,0.17%
02/28/2023,BIAT,90.05,91,91,90,0.59K,-1.04%
02/27/2023,BIAT,91,89.5,91,89,2.40K,0.55%
02/24/2023,BIAT,90.5,90.5,90.75,90.01,5.31K,0.00%
02/23/2023,BIAT,90.5,90.9,90.9,90.01,1.60K,-0.28%
02/22/2023,BIAT,90.75,91.7,91.7,89.5,2.45K,-0.27%
02/21/2023,BIAT,91,91.98,91.98,90.5,1.68K,-0.55%
02/20/2023,BIAT,91.5,92,92,91.1,2.77K,-1.07%
02/17/2023,BIAT,92.49,91.5,92.49,91,1.77K,0.53%
02/16/2023,BIAT,92,92,92.7,91.9,2.94K,0.00%
02/15/2023,BIAT,92,93.7,93.7,92,3.45K,-1.87%
02/14/2023,BIAT,93.75,92.98,94,92,7.88K,2.84%
02/13/2023,BIAT,91.16,86.5,91.16,86,6.81K,6.00%
02/10/2023,BIAT,86,88.32,88.32,85.2,11.01K,-2.64%
02/09/2023,BIAT,88.33,89.7,89.7,88,9.12K,-1.54%
02/08/2023,BIAT,89.71,91.04,91.05,89.59,6.86K,-2.49%
02/07/2023,BIAT,92,94,94.18,89.5,9.22K,-2.38%
02/06/2023,BIAT,94.24,94.94,95,94,2.96K,-0.17%
02/03/2023,BIAT,94.4,94.5,94.5,93.5,3.82K,-0.57%
02/02/2023,BIAT,94.94,97.69,97.69,93,5.58K,-2.96%
02/01/2023,BIAT,97.84,98.9,98.9,95.9,5.02K,-0.96%
01/31/2023,BIAT,98.79,98.5,98.9,98.5,3.81K,-0.11%
01/30/2023,BIAT,98.9,98.79,99,98.4,2.47K,0.00%
01/27/2023,BIAT,98.9,99,99,98,2.26K,0.71%
01/26/2023,BIAT,98.2,99,99,98.01,3.89K,-1.01%
01/25/2023,BIAT,99.2,99.34,99.34,99,2.84K,-0.14%
01/24/2023,BIAT,99.34,98.5,99.99,98.5,6.51K,0.85%
01/23/2023,BIAT,98.5,98.5,98.5,98,5.50K,0.00%
01/20/2023,BIAT,98.5,97.99,98.5,97.8,6.07K,0.72%
01/19/2023,BIAT,97.8,98,98,97.3,1.57K,-0.09%
01/18/2023,BIAT,97.89,98,98.2,97.11,2.33K,-0.30%
01/17/2023,BIAT,98.18,98.9,98.9,97.8,3.42K,-0.73%
01/16/2023,BIAT,98.9,99.5,99.6,98.45,4.36K,-0.43%
01/13/2023,BIAT,99.33,98.41,99.95,98.41,6.70K,0.95%
01/12/2023,BIAT,98.4,95,98.51,95,16.11K,3.59%
01/11/2023,BIAT,94.99,93.2,94.99,93.2,10.65K,1.92%
01/10/2023,BIAT,93.2,92.1,93.4,92.1,9.48K,1.30%
01/09/2023,BIAT,92,89.7,92,89.7,7.36K,2.68%
01/06/2023,BIAT,89.6,89.35,89.6,89,1.72K,0.22%
01/05/2023,BIAT,89.4,89.3,89.49,89.3,3.25K,0.06%
01/04/2023,BIAT,89.35,89.4,89.4,89,3.58K,-0.06%
01/03/2023,BIAT,89.4,89,89.45,88.8,5.28K,0.45%
01/02/2023,BIAT,89,89.4,89.6,88.2,2.72K,1.14%
12/30/2022,BIAT,88,88.5,88.52,88,6.33K,-0.55%
12/29/2022,BIAT,88.49,88.5,88.8,88.2,5.50K,-0.01%
12/28/2022,BIAT,88.5,89.24,89.25,88.5,5.84K,-0.84%
12/27/2022,BIAT,89.25,89,89.5,88.5,15.76K,0.51%
12/26/2022,BIAT,88.8,88.95,89,88.5,3.11K,-0.17%
12/23/2022,BIAT,88.95,88.3,88.95,88.3,1.80K,0.74%
12/22/2022,BIAT,88.3,88.3,88.5,88.2,2.57K,0.00%
12/21/2022,BIAT,88.3,88.69,88.8,88.3,12.21K,-0.11%
12/20/2022,BIAT,88.4,88.7,88.7,88.01,9.14K,-0.34%
12/19/2022,BIAT,88.7,88,89,88,1.00K,0.80%
12/16/2022,BIAT,88,87.8,88.2,87.75,8.04K,0.23%
12/15/2022,BIAT,87.8,87.8,87.85,87.63,3.40K,0.21%
12/14/2022,BIAT,87.62,87.71,87.8,87.61,3.21K,0.01%
12/13/2022,BIAT,87.61,87.7,87.7,87,3.17K,0.13%
12/12/2022,BIAT,87.5,87.6,87.8,87.5,3.27K,-0.34%
12/09/2022,BIAT,87.8,87.51,87.8,86.7,3.46K,0.00%
12/08/2022,BIAT,87.8,87.49,87.85,87.49,2.84K,0.34%
12/07/2022,BIAT,87.5,88,88,86.41,4.02K,-0.57%
12/06/2022,BIAT,88,87.5,89,86.66,2.43K,0.40%
12/05/2022,BIAT,87.65,86.55,87.65,86.3,12.67K,1.27%
12/02/2022,BIAT,86.55,87,87,86.55,1.29K,-0.86%
12/01/2022,BIAT,87.3,88,88.4,87.29,3.38K,-0.80%
11/30/2022,BIAT,88,87.5,89,87.5,3.76K,0.57%
11/29/2022,BIAT,87.5,86.59,87.6,86.59,3.32K,1.23%
11/28/2022,BIAT,86.44,86.4,86.5,86.4,3.56K,0.05%
11/25/2022,BIAT,86.4,86.7,86.7,86,2.46K,-0.35%
11/24/2022,BIAT,86.7,86.5,86.7,86.2,1.40K,0.23%
11/23/2022,BIAT,86.5,86,86.5,86,4.60K,0.00%
11/22/2022,BIAT,86.5,86.9,86.9,85.5,6.08K,-0.57%
11/21/2022,BIAT,87,85.49,87,85.49,5.20K,1.77%
11/18/2022,BIAT,85.49,86.4,86.4,84.5,4.51K,0.00%
11/17/2022,BIAT,85.49,86.5,86.5,85,3.82K,-0.58%
11/16/2022,BIAT,85.99,86,86.99,85.52,1.55K,-0.01%
11/15/2022,BIAT,86,86.9,87,86,3.39K,-1.04%
11/14/2022,BIAT,86.9,87.4,87.5,86.01,3.56K,0.58%
11/11/2022,BIAT,86.4,87,87,85,36.16K,-0.69%
11/10/2022,BIAT,87,88.1,88.1,86.6,6.06K,-1.25%
11/09/2022,BIAT,88.1,89,89.4,88.1,4.04K,-1.01%
11/08/2022,BIAT,89,87.91,89,87.9,8.44K,1.25%
11/07/2022,BIAT,87.9,88,88,86.5,6.20K,-0.11%
11/04/2022,BIAT,88,88,88,87.3,5.43K,0.06%
11/03/2022,BIAT,87.95,88,88.15,87.61,8.97K,-0.62%
11/02/2022,BIAT,88.5,89.95,89.95,88,9.09K,-1.61%
11/01/2022,BIAT,89.95,87.39,89.95,87.39,13.57K,3.04%
10/31/2022,BIAT,87.3,85,87.49,85,10.23K,2.83%
10/28/2022,BIAT,84.9,83.2,85,83.2,11.91K,1.80%
10/27/2022,BIAT,83.4,83.01,83.4,83,3.93K,0.00%
10/26/2022,BIAT,83.4,81.99,83.69,81.9,9.68K,1.71%
10/25/2022,BIAT,82,80.01,82,80,4.39K,1.86%
10/24/2022,BIAT,80.5,80,80.5,80,3.51K,0.00%
10/21/2022,BIAT,80.5,79.7,82,79.7,8.44K,1.00%
10/20/2022,BIAT,79.7,79.65,79.77,79.3,1.44K,0.00%
10/19/2022,BIAT,79.7,79.7,79.7,79.5,0.97K,0.00%
10/18/2022,BIAT,79.7,79.77,79.77,79.07,0.65K,-0.09%
10/17/2022,BIAT,79.77,79.2,79.77,78.8,2.15K,0.72%
10/14/2022,BIAT,79.2,79.2,79.2,79.01,0.83K,0.00%
10/13/2022,BIAT,79.2,79.2,79.7,79.2,1.06K,0.00%
10/12/2022,BIAT,79.2,79.8,79.8,79,4.39K,-0.75%
10/11/2022,BIAT,79.8,79.9,79.9,79.5,1.73K,-0.13%
10/10/2022,BIAT,79.9,79,80,79,3.65K,1.15%
10/07/2022,BIAT,78.99,79.37,79.37,78.01,3.86K,-0.48%
10/06/2022,BIAT,79.37,79.4,79.4,79.11,2.71K,-0.16%
10/05/2022,BIAT,79.5,79.99,79.99,78,10.07K,-0.63%
10/04/2022,BIAT,80,83.2,83.2,80,9.72K,-2.44%
10/03/2022,BIAT,82,83.5,83.6,82,6.51K,-1.77%
09/30/2022,BIAT,83.48,84.39,84.39,83.2,7.85K,-0.50%
09/29/2022,BIAT,83.9,83.51,83.98,83.51,6.22K,0.84%
09/28/2022,BIAT,83.2,82.3,83.4,82.1,10.19K,1.46%
09/27/2022,BIAT,82,81,82,80.55,12.24K,1.23%
09/26/2022,BIAT,81,79.98,81,79.97,7.23K,1.30%
09/23/2022,BIAT,79.96,79.34,79.99,79.34,11.80K,0.82%
09/22/2022,BIAT,79.31,79.05,79.31,79.05,3.79K,0.01%
09/21/2022,BIAT,79.3,79.34,79.34,79.05,3.55K,-0.06%
09/20/2022,BIAT,79.35,79.39,79.39,79.06,3.17K,0.32%
09/19/2022,BIAT,79.1,79.2,79.48,79.1,3.95K,-0.13%
09/16/2022,BIAT,79.2,79.05,79.47,79.05,2.88K,-0.25%
09/15/2022,BIAT,79.4,79.47,79.47,79.03,0.88K,-0.09%
09/14/2022,BIAT,79.47,79.49,79.5,79.02,3.09K,-0.04%
09/13/2022,BIAT,79.5,79.9,79.9,79,1.11K,-0.38%
09/12/2022,BIAT,79.8,79.2,79.95,79,12.31K,1.01%
09/09/2022,BIAT,79,79.39,79.4,78.25,4.89K,0.64%
09/08/2022,BIAT,78.5,79.9,79.99,78.16,6.49K,-1.26%
09/07/2022,BIAT,79.5,76.44,80,76.3,9.05K,4.06%
09/06/2022,BIAT,76.4,76.2,76.4,76,4.53K,0.53%
09/05/2022,BIAT,76,75.72,76.15,75.72,19.81K,0.40%
09/02/2022,BIAT,75.7,75.05,76,75.05,4.27K,0.41%
09/01/2022,BIAT,75.39,75,76,75,9.22K,0.52%
08/31/2022,BIAT,75,74,75,74,4.05K,1.90%
08/30/2022,BIAT,73.6,73.9,73.9,72.51,14.37K,-0.53%
08/29/2022,BIAT,73.99,73.99,73.99,73.79,0.50K,-0.28%
08/26/2022,BIAT,74.2,73.79,74.4,73.5,1.67K,0.95%
08/25/2022,BIAT,73.5,73.9,73.9,73.5,0.88K,-0.39%
08/24/2022,BIAT,73.79,73.5,73.89,73.5,0.74K,-0.14%
08/23/2022,BIAT,73.89,73.5,73.9,73.5,1.79K,0.53%
08/22/2022,BIAT,73.5,74,74,73.3,1.57K,-1.32%
08/19/2022,BIAT,74.48,75,75,74,1.35K,0.65%
08/18/2022,BIAT,74,73.25,75,73.25,4.62K,1.02%
08/17/2022,BIAT,73.25,73.2,73.25,73.2,0.96K,0.07%
08/16/2022,BIAT,73.2,72.8,73.4,72.8,4.58K,0.55%
08/15/2022,BIAT,72.8,72.5,72.8,72.5,0.40K,-0.27%
08/12/2022,BIAT,73,73,73,72.3,6.61K,1.25%
08/11/2022,BIAT,72.1,72.1,72.1,72.04,3.04K,-0.55%
08/10/2022,BIAT,72.5,72,72.5,72,0.93K,0.69%
08/09/2022,BIAT,72,73,73,71.9,1.09K,-0.55%
08/08/2022,BIAT,72.4,72.5,72.6,72.4,0.92K,-0.28%
08/05/2022,BIAT,72.6,73.8,73.8,72.2,1.03K,-0.41%
08/04/2022,BIAT,72.9,72.9,73,72.9,0.83K,0.00%
08/03/2022,BIAT,72.9,72.7,72.9,72.6,0.69K,-0.14%
08/02/2022,BIAT,73,73.49,73.49,73,0.15K,0.00%
08/01/2022,BIAT,73,73.1,74.38,73,2.12K,-0.52%
07/29/2022,BIAT,73.38,73.39,73.39,72.81,0.45K,0.52%
07/28/2022,BIAT,73,73.48,73.48,72.79,3.43K,-0.65%
07/27/2022,BIAT,73.48,73.9,73.9,72.5,3.56K,-0.57%
07/26/2022,BIAT,73.9,72,73.98,72,3.81K,2.78%
07/22/2022,BIAT,71.9,70.9,72,70.9,2.20K,1.27%
07/21/2022,BIAT,71,70.3,71,70,13.58K,0.14%
