Date,Valeur,Price,Open,High,Low,Vol.,Change %
06/27/2023,TJL,16,16,16,16,0.00K,2.89%
06/26/2023,TJL,15.55,16,16,15.55,0.48K,-2.81%
06/23/2023,TJL,16,16,16,16,0.00K,1.52%
06/21/2023,TJL,15.76,15.52,16.08,15.52,0.66K,-2.05%
06/20/2023,TJL,16.09,16.09,16.09,16.09,0.00K,3.81%
06/19/2023,TJL,15.5,15.8,15.98,15.5,0.12K,-3.73%
06/14/2023,TJL,16.1,16,16.1,15.8,0.47K,-0.56%
06/09/2023,TJL,16.19,16.19,16.19,16.19,0.01K,0.25%
06/08/2023,TJL,16.15,16.15,16.15,16.15,0.16K,0.00%
06/05/2023,TJL,16.15,16.1,16.15,16.1,0.01K,0.31%
06/02/2023,TJL,16.1,15.55,16.1,15.55,0.65K,1.39%
06/01/2023,TJL,15.88,15.5,15.88,15.5,0.00K,0.19%
05/31/2023,TJL,15.85,15.5,15.85,15.5,0.51K,0.00%
05/30/2023,TJL,15.85,16,16,15.5,2.09K,1.67%
05/29/2023,TJL,15.59,16,16.2,15.58,0.92K,-2.56%
05/26/2023,TJL,16,15.95,16,15.5,3.05K,0.00%
05/25/2023,TJL,16,16.38,16.38,16,1.22K,-7.25%
05/24/2023,TJL,17.25,17.2,17.25,16.9,2.39K,0.00%
05/23/2023,TJL,17.25,17.24,17.25,16.7,1.40K,1.47%
05/22/2023,TJL,17,17,17,16.7,1.87K,0.00%
05/19/2023,TJL,17,17.15,17.15,17,0.14K,-0.87%
05/18/2023,TJL,17.15,17.25,17.25,17,0.69K,-0.06%
05/17/2023,TJL,17.16,17.16,17.16,17.16,0.09K,1.42%
05/16/2023,TJL,16.92,17.64,17.64,16.92,2.16K,-2.20%
05/15/2023,TJL,17.3,16.9,17.3,16.9,1.55K,1.76%
05/12/2023,TJL,17,16.5,17.5,16.5,1.21K,0.59%
05/11/2023,TJL,16.9,16.01,16.9,16.01,3.09K,3.36%
05/10/2023,TJL,16.35,16.39,16.39,16.02,0.32K,-1.57%
05/09/2023,TJL,16.61,16.61,16.61,16.61,0.00K,3.81%
05/08/2023,TJL,16,16.5,16.5,16,0.30K,-1.23%
05/05/2023,TJL,16.2,16,16.2,15.9,3.88K,-0.74%
05/04/2023,TJL,16.32,17,17,16.32,0.01K,-0.49%
05/03/2023,TJL,16.4,15.91,16.4,15.7,2.37K,2.50%
05/02/2023,TJL,16,16,16,15.9,2.40K,0.00%
04/28/2023,TJL,16,16,16,15.86,2.78K,0.00%
04/27/2023,TJL,16,16,16,16,0.70K,0.00%
04/26/2023,TJL,16,16.5,16.5,16,1.73K,0.00%
04/25/2023,TJL,16,16,16,15.96,2.02K,0.00%
04/24/2023,TJL,16,15.59,16.21,15.49,1.13K,4.58%
04/20/2023,TJL,15.3,15,15.3,15,1.86K,2.07%
04/19/2023,TJL,14.99,14.99,14.99,14.99,3.14K,0.00%
04/18/2023,TJL,14.99,14.99,14.99,14.99,4.30K,-0.07%
04/17/2023,TJL,15,14.99,15,14.99,1.88K,0.00%
04/14/2023,TJL,15,14.7,15,14.7,0.89K,0.00%
04/13/2023,TJL,15,15,15,15,2.02K,0.33%
04/12/2023,TJL,14.95,15,15,14.95,1.02K,2.54%
04/11/2023,TJL,14.58,14.7,14.73,14.55,1.81K,-0.95%
04/10/2023,TJL,14.72,14.8,14.8,14.7,4.25K,0.14%
04/07/2023,TJL,14.7,14.53,14.98,14.53,0.04K,-2.00%
04/06/2023,TJL,15,15.28,15.28,15,0.97K,0.00%
04/05/2023,TJL,15,14.6,15,14.6,5.96K,2.88%
04/04/2023,TJL,14.58,14.1,14.58,14.1,3.85K,3.40%
04/03/2023,TJL,14.1,14.57,14.57,14.1,0.53K,-1.40%
03/31/2023,TJL,14.3,13.98,14.3,13.98,9.26K,2.14%
03/30/2023,TJL,14,14.1,14.1,13.9,12.87K,1.52%
03/29/2023,TJL,13.79,13.8,13.89,13.79,15.45K,0.66%
03/28/2023,TJL,13.7,13.99,13.99,13.7,9.39K,-0.29%
03/27/2023,TJL,13.74,13.71,13.84,13.71,9.66K,-0.07%
03/24/2023,TJL,13.75,13.85,13.85,13.7,3.91K,0.07%
03/23/2023,TJL,13.74,13.75,13.75,13.74,4.68K,-0.07%
03/22/2023,TJL,13.75,13.61,13.82,13.61,9.09K,2.61%
03/21/2023,TJL,13.4,13.4,13.4,13.4,0.00K,0.00%
03/17/2023,TJL,13.4,13.4,13.4,13.4,0.40K,0.75%
03/13/2023,TJL,13.3,13.3,13.3,13.3,0.62K,0.00%
03/09/2023,TJL,13.3,13.3,13.3,13.3,0.45K,0.00%
03/08/2023,TJL,13.3,13.3,13.3,13.3,1.50K,-2.28%
03/07/2023,TJL,13.61,13.61,13.61,13.61,0.10K,0.00%
03/06/2023,TJL,13.61,13.61,13.61,13.61,0.01K,3.89%
03/03/2023,TJL,13.1,13.35,13.35,13.1,0.38K,-1.87%
02/24/2023,TJL,13.35,13.35,13.35,13.35,0.00K,1.14%
02/21/2023,TJL,13.2,13.2,13.2,13.2,0.50K,0.00%
02/17/2023,TJL,13.2,13.2,13.2,13.2,0.50K,1.46%
02/14/2023,TJL,13.01,13.01,13.01,13.01,0.01K,-3.41%
02/13/2023,TJL,13.47,13.48,13.48,13.47,0.84K,-0.07%
02/10/2023,TJL,13.48,13.48,13.48,13.48,0.36K,0.00%
02/09/2023,TJL,13.48,13.48,13.48,13.48,0.24K,0.00%
02/07/2023,TJL,13.48,13.48,13.48,13.48,0.01K,-1.96%
01/25/2023,TJL,13.75,12.9,13.75,12.9,0.06K,0.44%
01/23/2023,TJL,13.69,13.69,13.69,13.69,0.06K,0.00%
01/20/2023,TJL,13.69,13.6,13.7,13.6,1.09K,4.11%
01/17/2023,TJL,13.15,13.15,13.15,13.15,0.05K,-1.20%
01/16/2023,TJL,13.31,13.31,13.31,13.31,0.83K,-1.99%
01/11/2023,TJL,13.58,13.58,13.58,13.58,0.13K,0.00%
01/06/2023,TJL,13.58,13.58,13.58,13.58,0.12K,-0.07%
01/04/2023,TJL,13.59,13.01,13.59,13.01,0.49K,-0.07%
01/03/2023,TJL,13.6,13.65,13.65,13.59,1.19K,-0.73%
01/02/2023,TJL,13.7,13.7,13.7,13.7,0.08K,0.00%
12/22/2022,TJL,13.7,13.69,13.7,13.69,0.02K,-0.36%
12/13/2022,TJL,13.75,13.75,13.75,13.75,0.00K,0.36%
12/07/2022,TJL,13.7,13.7,13.7,13.16,0.15K,-0.44%
11/25/2022,TJL,13.76,13.3,13.8,13.25,23.20K,2.69%
11/24/2022,TJL,13.4,13.2,13.4,13.2,0.01K,0.00%
11/23/2022,TJL,13.4,13.3,13.4,13.3,0.13K,-2.55%
11/22/2022,TJL,13.75,13.49,13.75,13.49,0.03K,4.56%
11/21/2022,TJL,13.15,13.49,13.49,13.15,0.29K,-2.52%
11/18/2022,TJL,13.49,13.49,13.49,13.49,0.00K,3.13%
11/17/2022,TJL,13.08,13.2,13.24,13.08,0.21K,-1.21%
11/16/2022,TJL,13.24,13.24,13.24,13.24,0.00K,-0.45%
11/15/2022,TJL,13.3,13.3,13.3,13.3,0.00K,0.00%
11/14/2022,TJL,13.3,13.05,13.3,13.05,0.01K,1.92%
11/11/2022,TJL,13.05,13.15,13.15,13.05,0.76K,-0.76%
11/10/2022,TJL,13.15,13.15,13.29,13.15,0.49K,-1.13%
11/09/2022,TJL,13.3,13.2,13.3,13.2,0.16K,0.83%
11/08/2022,TJL,13.19,13.15,13.2,13.15,0.33K,0.92%
11/07/2022,TJL,13.07,13.11,13.3,13.07,0.10K,-0.23%
11/04/2022,TJL,13.1,13.1,13.11,13.1,0.54K,-1.50%
11/03/2022,TJL,13.3,13.1,13.3,13.1,0.75K,0.76%
11/02/2022,TJL,13.2,13.2,13.2,13.1,0.02K,-0.38%
11/01/2022,TJL,13.25,13.25,13.25,13.25,0.01K,0.00%
10/31/2022,TJL,13.25,13.25,13.25,13.25,0.01K,1.07%
10/28/2022,TJL,13.11,13.11,13.3,13.1,0.52K,-0.68%
10/27/2022,TJL,13.2,13.2,13.2,13.1,0.01K,-0.75%
10/25/2022,TJL,13.3,13.2,13.3,13.2,0.43K,-0.75%
10/24/2022,TJL,13.4,13.49,13.49,13.4,0.02K,-0.67%
10/21/2022,TJL,13.49,13.49,13.49,13.49,0.02K,-0.07%
10/19/2022,TJL,13.5,13,13.77,13,0.53K,0.00%
10/18/2022,TJL,13.5,13.11,13.5,13.11,0.79K,-0.15%
10/17/2022,TJL,13.52,13.29,13.79,13.29,0.45K,1.73%
10/14/2022,TJL,13.29,13.29,13.3,13.28,0.16K,0.00%
10/13/2022,TJL,13.29,13.3,13.3,13.2,0.07K,0.68%
10/12/2022,TJL,13.2,13.2,13.2,13.2,0.26K,0.00%
10/10/2022,TJL,13.2,13.05,13.2,13.05,0.01K,0.00%
10/07/2022,TJL,13.2,13.05,13.2,13.05,0.17K,0.00%
10/06/2022,TJL,13.2,13.2,13.2,13,0.30K,1.54%
10/05/2022,TJL,13,13,13,13,0.51K,-0.76%
10/04/2022,TJL,13.1,13.2,13.2,13.1,0.21K,-4.52%
10/03/2022,TJL,13.72,13.73,13.73,13.72,0.01K,3.24%
09/30/2022,TJL,13.29,13.1,13.29,13.1,0.13K,-0.08%
09/29/2022,TJL,13.3,13.15,13.3,13.15,0.13K,0.38%
09/28/2022,TJL,13.25,13.25,13.25,13.25,0.10K,-0.30%
09/27/2022,TJL,13.29,13.29,13.3,13.19,0.08K,-0.75%
09/26/2022,TJL,13.39,13.63,13.63,13,0.30K,-0.07%
09/23/2022,TJL,13.4,13.02,13.84,13.01,0.83K,0.75%
09/22/2022,TJL,13.3,13.3,13.3,13.3,0.05K,-1.48%
09/21/2022,TJL,13.5,13.53,13.53,13.49,0.35K,-2.17%
09/20/2022,TJL,13.8,13.85,13.85,13.8,0.13K,0.00%
09/19/2022,TJL,13.8,13.5,13.85,13.5,0.27K,3.37%
09/15/2022,TJL,13.35,13.35,13.35,13.35,0.05K,-1.11%
09/14/2022,TJL,13.5,13.5,13.5,13.4,0.32K,-0.59%
09/12/2022,TJL,13.58,13.75,13.75,13.58,3.62K,0.00%
09/09/2022,TJL,13.58,13.58,13.58,13.58,0.01K,0.00%
09/07/2022,TJL,13.58,13.58,13.58,13.58,0.22K,-0.15%
09/06/2022,TJL,13.6,13.6,13.6,13.58,0.17K,-1.81%
09/05/2022,TJL,13.85,13.85,13.85,13.85,0.00K,3.75%
09/02/2022,TJL,13.35,13.6,13.6,13.35,0.46K,-3.47%
08/29/2022,TJL,13.83,13.83,13.83,13.83,0.00K,0.22%
08/26/2022,TJL,13.8,13.8,13.8,13.8,0.00K,0.15%
08/25/2022,TJL,13.78,13.78,13.78,13.78,0.03K,0.00%
08/22/2022,TJL,13.78,13.78,13.78,13.78,0.00K,1.32%
08/18/2022,TJL,13.6,13.6,13.6,13.6,0.00K,0.00%
08/17/2022,TJL,13.6,13.45,13.6,13.45,0.16K,0.74%
08/12/2022,TJL,13.5,13.5,13.5,13.5,0.21K,-0.52%
08/11/2022,TJL,13.57,13.57,13.57,13.57,0.01K,-1.45%
08/09/2022,TJL,13.77,13.77,13.77,13.77,0.00K,0.15%
08/08/2022,TJL,13.75,13.78,13.78,13.69,0.01K,0.44%
08/04/2022,TJL,13.69,13.69,13.69,13.69,0.00K,0.66%
08/03/2022,TJL,13.6,13.6,13.6,13.6,0.20K,-1.31%
08/02/2022,TJL,13.78,13.57,13.78,13.57,0.02K,1.32%
08/01/2022,TJL,13.6,13.78,13.78,13.6,0.50K,-0.73%
07/28/2022,TJL,13.7,13.56,13.7,13.56,0.32K,-0.58%
07/22/2022,TJL,13.78,13.57,13.78,13.57,0.00K,-0.36%
07/21/2022,TJL,13.83,13.83,13.83,13.83,0.00K,0.36%
07/20/2022,TJL,13.78,13.78,13.83,13.78,0.16K,-0.07%
07/19/2022,TJL,13.79,13.51,13.79,13.51,0.44K,0.07%
07/18/2022,TJL,13.78,13.7,13.78,13.7,0.03K,-0.14%
07/15/2022,TJL,13.8,13.8,13.8,13.8,0.00K,1.85%
07/14/2022,TJL,13.55,13.55,13.55,13.55,0.08K,-2.17%
07/12/2022,TJL,13.85,13.74,13.85,13.74,0.04K,0.73%
07/11/2022,TJL,13.75,13.75,13.75,13.52,0.02K,1.48%
07/08/2022,TJL,13.55,13.52,13.85,13.52,0.16K,-2.17%
07/07/2022,TJL,13.85,13.85,13.85,13.6,0.05K,2.59%
07/06/2022,TJL,13.5,13.7,13.89,13.5,1.32K,-2.88%
07/05/2022,TJL,13.9,13.35,13.9,13.35,0.27K,0.00%
07/04/2022,TJL,13.9,13.9,13.9,13.9,0.00K,2.96%
06/28/2022,TJL,13.5,13.5,13.5,13.5,0.01K,-0.66%
06/27/2022,TJL,13.59,13.89,13.89,13.58,0.01K,0.67%
06/24/2022,TJL,13.5,13.5,13.5,13.3,0.01K,-2.88%
06/22/2022,TJL,13.9,13.9,13.9,13.9,0.79K,0.00%
06/21/2022,TJL,13.9,13.9,13.9,13.9,0.00K,1.46%
06/17/2022,TJL,13.7,13.7,13.7,13.7,0.00K,1.48%
06/16/2022,TJL,13.5,13.5,13.5,13.5,0.25K,1.50%
06/14/2022,TJL,13.3,13.3,13.3,13.3,0.00K,0.00%
06/10/2022,TJL,13.3,13.21,13.5,13.21,0.75K,0.68%
06/09/2022,TJL,13.21,13.21,13.5,13.21,0.11K,0.00%
06/08/2022,TJL,13.21,13.21,13.21,13.21,0.10K,-2.15%
06/06/2022,TJL,13.5,13.5,13.5,13.5,0.09K,-1.53%
05/27/2022,TJL,13.71,13.71,13.71,13.71,0.00K,1.93%
05/26/2022,TJL,13.45,13.43,13.45,13.43,0.53K,-2.25%
05/25/2022,TJL,13.76,13.5,13.77,13.5,1.08K,1.93%
05/24/2022,TJL,13.5,13.5,13.5,13.5,0.00K,-3.16%
05/23/2022,TJL,13.94,13.98,13.98,13.84,10.29K,1.09%
05/20/2022,TJL,13.79,13.5,13.79,13.5,0.06K,-0.07%
05/19/2022,TJL,13.8,13.7,13.98,13.51,0.71K,0.73%
05/18/2022,TJL,13.7,13.7,13.7,13.7,1.42K,0.00%
05/17/2022,TJL,13.7,13.7,13.7,13.7,0.40K,-0.15%
05/16/2022,TJL,13.72,13.6,13.72,13.6,0.21K,0.00%
05/13/2022,TJL,13.72,13.72,13.72,13.72,1.33K,-0.58%
05/12/2022,TJL,13.8,13.98,13.98,13.8,0.94K,-0.36%
05/11/2022,TJL,13.85,13.99,13.99,13.8,0.66K,-0.29%
05/10/2022,TJL,13.89,13.85,13.99,13.85,1.45K,0.00%
05/05/2022,TJL,13.89,13.9,13.99,13.89,0.28K,-0.71%
05/04/2022,TJL,13.99,13.99,13.99,13.99,0.00K,0.00%
04/29/2022,TJL,13.99,13.99,13.99,13.99,0.06K,1.60%
04/28/2022,TJL,13.77,13.5,13.77,13.5,0.16K,-1.64%
04/27/2022,TJL,14,13.59,14,13.3,1.48K,2.94%
04/26/2022,TJL,13.6,13.59,13.6,13.32,0.52K,2.18%
04/25/2022,TJL,13.31,13.31,13.31,13.31,0.37K,-1.41%
04/22/2022,TJL,13.5,13.5,13.5,13.5,0.01K,-0.74%
04/21/2022,TJL,13.6,13.7,13.7,13.6,0.04K,-1.45%
04/20/2022,TJL,13.8,13.3,13.8,13.3,0.07K,0.36%
04/19/2022,TJL,13.75,13.75,13.75,13.75,0.30K,0.00%
04/18/2022,TJL,13.75,13.28,13.75,13.23,0.10K,3.77%
04/15/2022,TJL,13.25,13.25,13.6,13.25,5.17K,-4.68%
04/14/2022,TJL,13.9,13.5,13.9,13.5,0.15K,2.96%
04/12/2022,TJL,13.5,13.38,13.5,13.38,0.61K,2.20%
04/11/2022,TJL,13.21,13.22,13.37,13.21,0.26K,-1.34%
04/08/2022,TJL,13.39,13.39,13.39,13.3,0.05K,-0.07%
04/07/2022,TJL,13.4,13.4,13.4,13.4,0.00K,0.00%
04/06/2022,TJL,13.4,13.39,13.4,13.2,0.11K,0.00%
04/05/2022,TJL,13.4,13.29,13.4,13.2,1.24K,0.75%
04/04/2022,TJL,13.3,13.16,13.3,13.16,0.30K,-0.75%
04/01/2022,TJL,13.4,13.4,13.4,13.4,0.01K,0.00%
03/31/2022,TJL,13.4,13.23,13.85,13.23,2.72K,1.28%
03/30/2022,TJL,13.23,13.23,13.23,13.23,0.00K,0.00%
03/29/2022,TJL,13.23,13.23,13.23,13.23,0.00K,0.23%
03/28/2022,TJL,13.2,13.2,13.2,13.2,0.00K,-0.23%
03/24/2022,TJL,13.23,13.22,13.23,13.22,0.01K,0.00%
03/23/2022,TJL,13.23,13.23,13.23,13.23,0.00K,0.61%
03/22/2022,TJL,13.15,13.15,13.15,13.15,0.06K,-0.60%
03/21/2022,TJL,13.23,13.22,13.23,13,0.48K,-0.53%
03/16/2022,TJL,13.3,13.3,13.3,13.3,0.10K,-0.75%
03/14/2022,TJL,13.4,13.4,13.4,13.4,0.00K,-1.76%
03/11/2022,TJL,13.64,13.64,13.64,13.64,0.01K,-0.58%
03/09/2022,TJL,13.72,13.72,13.72,13.72,0.08K,-0.07%
03/08/2022,TJL,13.73,13.2,13.75,13.2,0.39K,5.62%
03/07/2022,TJL,13,13.17,13.2,13,0.34K,-3.20%
03/04/2022,TJL,13.43,13.43,13.43,13.43,0.03K,-0.07%
03/03/2022,TJL,13.44,13.43,13.43,13.43,0.03K,3.46%
03/02/2022,TJL,12.99,13,13,12.74,0.30K,-1.52%
03/01/2022,TJL,13.19,13.43,13.45,13.19,0.10K,-1.79%
02/24/2022,TJL,13.43,13.43,13.43,13.43,0.00K,1.44%
02/23/2022,TJL,13.24,13.21,13.25,13.21,0.47K,1.07%
02/22/2022,TJL,13.1,12.99,13.1,12.35,0.38K,1.16%
02/21/2022,TJL,12.95,12.68,12.99,12.68,0.33K,2.05%
02/18/2022,TJL,12.69,12.5,12.7,12.5,0.16K,1.52%
02/16/2022,TJL,12.5,12.5,12.5,12.5,0.00K,0.00%
02/15/2022,TJL,12.5,12.33,12.5,12.33,0.55K,1.38%
02/14/2022,TJL,12.33,12.12,12.33,12.08,0.23K,1.15%
02/11/2022,TJL,12.19,11.88,12.19,11.88,5.76K,3.31%
02/10/2022,TJL,11.8,11.79,11.89,11.79,0.20K,-0.34%
02/09/2022,TJL,11.84,11.84,11.84,11.84,0.04K,-0.34%
02/08/2022,TJL,11.88,11.27,11.88,11.27,0.00K,2.41%
02/07/2022,TJL,11.6,11.86,11.88,11.6,1.10K,-0.43%
02/04/2022,TJL,11.65,11.65,11.65,11.65,0.01K,-1.94%
02/03/2022,TJL,11.88,11.89,11.89,11.88,0.09K,-0.34%
02/01/2022,TJL,11.92,11.96,11.96,11.92,0.34K,-0.33%
01/31/2022,TJL,11.96,11.53,11.96,11.53,0.17K,4.00%
01/28/2022,TJL,11.5,11.5,11.5,11.5,0.00K,-1.79%
01/27/2022,TJL,11.71,11.55,11.94,11.55,0.63K,3.35%
01/26/2022,TJL,11.33,11.33,11.34,11.33,0.10K,-1.48%
01/22/2022,TJL,11.5,11.5,11.5,11.5,,-3.85%
01/20/2022,TJL,11.96,11.31,11.96,11.31,0.10K,5.84%
01/19/2022,TJL,11.3,11.3,11.3,11.3,0.29K,-5.60%
01/18/2022,TJL,11.97,11.62,11.99,11.62,0.08K,3.01%
01/14/2022,TJL,11.62,11.12,11.62,11.11,0.12K,4.59%
01/13/2022,TJL,11.11,11.11,11.11,11.11,0.00K,-1.51%
01/11/2022,TJL,11.28,11.28,11.28,11.28,0.25K,-5.92%
01/07/2022,TJL,11.99,11.99,11.99,11.99,0.01K,-0.08%
01/06/2022,TJL,12,12,12,12,0.15K,-5.44%
01/04/2022,TJL,12.69,12.02,12.69,12.02,0.01K,4.88%
01/03/2022,TJL,12.1,12.1,12.1,12.1,0.04K,0.83%
12/31/2021,TJL,12,12.36,12.36,12,0.05K,-2.91%
12/30/2021,TJL,12.36,12.73,12.73,12.36,0.00K,-2.83%
12/29/2021,TJL,12.72,12.73,12.73,12.2,0.08K,5.12%
12/28/2021,TJL,12.1,12.5,12.5,12.1,3.04K,-4.65%
12/27/2021,TJL,12.69,12.72,12.72,12,0.22K,1.52%
12/23/2021,TJL,12.5,12.7,12.7,12.5,0.02K,1.13%
12/22/2021,TJL,12.36,12.36,12.36,12.36,0.10K,1.90%
12/21/2021,TJL,12.13,12,12.13,12,0.09K,5.94%
12/20/2021,TJL,11.45,12.19,12.5,11.45,9.16K,-5.84%
12/16/2021,TJL,12.16,12.16,12.16,12.16,0.00K,5.92%
12/14/2021,TJL,11.48,11.48,11.48,11.48,0.00K,-5.90%
12/13/2021,TJL,12.2,11.9,12.2,11.9,0.11K,1.67%
12/10/2021,TJL,12,12,12,12,0.00K,1.69%
12/09/2021,TJL,11.8,12.05,12.05,11.8,0.14K,-3.28%
12/07/2021,TJL,12.2,12.2,12.2,12.2,0.02K,-1.05%
12/06/2021,TJL,12.33,12.33,12.33,12.33,0.05K,0.00%
12/03/2021,TJL,12.33,12.36,12.36,12,0.23K,2.75%
12/02/2021,TJL,12,12,12,12,0.20K,-2.60%
12/01/2021,TJL,12.32,12.33,12.33,11.96,0.19K,4.94%
11/30/2021,TJL,11.74,11.74,11.74,11.74,0.03K,-2.17%
11/29/2021,TJL,12,11.65,12.2,11.65,0.21K,0.00%
11/26/2021,TJL,12,12,12,12,0.10K,0.00%
11/25/2021,TJL,12,11.35,12,11.35,0.10K,5.73%
11/24/2021,TJL,11.35,11.01,11.35,11.01,0.01K,0.00%
11/23/2021,TJL,11.35,11.38,11.38,10.83,1.50K,-1.22%
11/22/2021,TJL,11.49,11.6,11.6,11.47,0.09K,-1.79%
11/17/2021,TJL,11.7,11.8,11.8,11.62,0.26K,0.69%
11/16/2021,TJL,11.62,12.05,12.1,11.62,0.63K,0.00%
11/15/2021,TJL,11.62,11.62,11.62,11.62,0.16K,1.93%
11/10/2021,TJL,11.4,11.38,11.4,11.38,0.65K,0.00%
11/09/2021,TJL,11.4,11.4,11.4,11.4,0.60K,-2.56%
11/08/2021,TJL,11.7,11.75,11.75,11.7,0.29K,0.00%
11/03/2021,TJL,11.7,11.7,11.7,11.7,0.00K,-2.50%
11/01/2021,TJL,12,12,12,12,0.05K,-1.64%
10/29/2021,TJL,12.2,12.2,12.2,12.2,0.00K,1.24%
10/28/2021,TJL,12.05,11.9,12.05,11.9,1.98K,1.26%
10/22/2021,TJL,11.9,11.9,11.9,11.9,0.50K,0.00%
10/20/2021,TJL,11.9,11.73,11.9,11.73,1.04K,3.48%
10/19/2021,TJL,11.5,11.5,11.5,11.5,0.05K,-0.86%
10/14/2021,TJL,11.6,11.74,11.75,11.6,0.46K,-1.28%
10/07/2021,TJL,11.75,11.75,11.75,11.7,0.78K,0.00%
10/06/2021,TJL,11.75,11.75,11.75,11.75,0.10K,3.52%
10/04/2021,TJL,11.35,11.35,11.35,11.35,0.60K,0.00%
09/30/2021,TJL,11.35,11.35,11.35,11.35,0.10K,-1.30%
09/29/2021,TJL,11.5,11.36,11.5,11.36,0.74K,1.23%
09/28/2021,TJL,11.36,11.36,11.37,11.36,0.19K,-3.32%
09/24/2021,TJL,11.75,11.75,11.75,11.75,0.23K,-1.92%
09/23/2021,TJL,11.98,11.75,11.98,11.75,0.98K,2.39%
09/22/2021,TJL,11.7,11.7,11.7,11.7,0.05K,0.00%
09/21/2021,TJL,11.7,11,11.7,11,2.40K,5.41%
09/20/2021,TJL,11.1,10.71,11.1,10.7,0.35K,5.71%
09/15/2021,TJL,10.5,10.5,10.5,10.5,0.09K,0.00%
09/08/2021,TJL,10.5,10.2,10.5,10.2,0.15K,1.94%
08/30/2021,TJL,10.3,10.3,10.3,10.3,0.07K,0.00%
08/24/2021,TJL,10.3,10.3,10.3,10.3,0.00K,2.69%
08/23/2021,TJL,10.03,10.03,10.03,10.03,0.70K,2.98%
08/18/2021,TJL,9.74,9.74,9.74,9.74,0.53K,0.00%
08/17/2021,TJL,9.74,9.74,9.74,9.74,0.07K,-2.60%
08/04/2021,TJL,10,10,10,10,0.40K,0.00%
08/03/2021,TJL,10,10,10,10,1.62K,-2.91%
08/02/2021,TJL,10.3,10.03,10.3,10.03,0.10K,3.00%
07/29/2021,TJL,10,10,10,10,0.36K,0.00%
07/22/2021,TJL,10,10,10,10,0.02K,0.00%
07/16/2021,TJL,10,9.73,10,9.73,0.61K,-0.30%
07/13/2021,TJL,10.03,10.03,10.03,10.03,0.11K,-2.81%
