Date,Valeur,Price,Open,High,Low,Vol.,Change %
04/22/2022,SOMOC,0.87,0.85,0.87,0.85,22.40K,-1.14%
04/21/2022,SOMOC,0.88,0.88,0.88,0.88,0.01K,0.00%
04/20/2022,SOMOC,0.88,0.86,0.88,0.86,7.40K,0.00%
04/19/2022,SOMOC,0.88,0.86,0.88,0.86,22.51K,1.15%
04/18/2022,SOMOC,0.87,0.85,0.87,0.85,24.31K,0.00%
04/15/2022,SOMOC,0.87,0.87,0.87,0.86,9.51K,0.00%
04/14/2022,SOMOC,0.87,0.85,0.87,0.85,16.78K,1.16%
04/13/2022,SOMOC,0.86,0.86,0.86,0.86,6.35K,0.00%
04/12/2022,SOMOC,0.86,0.84,0.86,0.84,11.39K,0.00%
04/11/2022,SOMOC,0.86,0.86,0.86,0.86,0.53K,0.00%
04/08/2022,SOMOC,0.86,0.84,0.86,0.84,14.18K,0.00%
04/07/2022,SOMOC,0.86,0.86,0.86,0.86,0.66K,0.00%
04/06/2022,SOMOC,0.86,0.85,0.86,0.85,11.62K,0.00%
04/05/2022,SOMOC,0.86,0.85,0.86,0.85,2.05K,0.00%
04/04/2022,SOMOC,0.86,0.86,0.86,0.85,1.46K,0.00%
04/01/2022,SOMOC,0.86,0.84,0.86,0.84,0.37K,0.00%
03/31/2022,SOMOC,0.86,0.85,0.86,0.84,2.43K,0.00%
03/30/2022,SOMOC,0.86,0.86,0.86,0.85,3.04K,1.18%
03/29/2022,SOMOC,0.85,0.87,0.87,0.85,7.97K,-1.16%
03/28/2022,SOMOC,0.86,0.87,0.87,0.84,19.28K,0.00%
03/25/2022,SOMOC,0.86,0.86,0.87,0.85,28.78K,0.00%
03/24/2022,SOMOC,0.86,0.86,0.87,0.85,30.62K,-1.15%
03/23/2022,SOMOC,0.87,0.87,0.87,0.86,39.92K,0.00%
03/22/2022,SOMOC,0.87,0.85,0.88,0.85,19.69K,1.16%
03/21/2022,SOMOC,0.86,0.87,0.87,0.86,11.82K,-1.15%
03/18/2022,SOMOC,0.87,0.86,0.87,0.86,27.75K,1.16%
03/17/2022,SOMOC,0.86,0.85,0.86,0.85,1.22K,1.18%
03/16/2022,SOMOC,0.85,0.86,0.86,0.85,31.93K,-1.16%
03/15/2022,SOMOC,0.86,0.87,0.87,0.85,35.54K,-1.15%
03/14/2022,SOMOC,0.87,0.84,0.87,0.84,4.45K,0.00%
03/11/2022,SOMOC,0.87,0.86,0.87,0.85,1.68K,0.00%
03/10/2022,SOMOC,0.87,0.87,0.87,0.85,3.87K,0.00%
03/09/2022,SOMOC,0.87,0.86,0.87,0.85,4.77K,1.16%
03/08/2022,SOMOC,0.86,0.87,0.87,0.85,2.68K,0.00%
03/07/2022,SOMOC,0.86,0.86,0.86,0.85,0.65K,0.00%
03/04/2022,SOMOC,0.86,0.87,0.87,0.85,2.71K,1.18%
03/03/2022,SOMOC,0.85,0.86,0.87,0.85,6.66K,-2.30%
03/02/2022,SOMOC,0.87,0.86,0.87,0.85,2.22K,1.16%
03/01/2022,SOMOC,0.86,0.87,0.87,0.86,7.00K,1.18%
02/28/2022,SOMOC,0.85,0.88,0.88,0.85,10.06K,-2.30%
02/25/2022,SOMOC,0.87,0.85,0.87,0.85,14.97K,0.00%
02/24/2022,SOMOC,0.87,0.88,0.89,0.84,23.26K,0.00%
02/23/2022,SOMOC,0.87,0.88,0.88,0.87,4.85K,-2.25%
02/22/2022,SOMOC,0.89,0.88,0.89,0.88,0.27K,1.14%
02/21/2022,SOMOC,0.88,0.87,0.88,0.86,28.21K,0.00%
02/18/2022,SOMOC,0.88,0.88,0.88,0.88,0.50K,-1.12%
02/17/2022,SOMOC,0.89,0.89,0.89,0.86,12.24K,3.49%
02/16/2022,SOMOC,0.86,0.88,0.88,0.86,14.60K,-1.15%
02/15/2022,SOMOC,0.87,0.87,0.89,0.86,8.45K,0.00%
02/14/2022,SOMOC,0.87,0.88,0.88,0.86,16.68K,-2.25%
02/11/2022,SOMOC,0.89,0.89,0.89,0.87,3.62K,1.14%
02/10/2022,SOMOC,0.88,0.9,0.9,0.87,12.64K,-2.22%
02/09/2022,SOMOC,0.9,0.89,0.91,0.89,46.97K,1.12%
02/08/2022,SOMOC,0.89,0.88,0.89,0.86,44.99K,1.14%
02/07/2022,SOMOC,0.88,0.9,0.9,0.85,17.03K,1.15%
02/04/2022,SOMOC,0.87,0.91,0.92,0.87,27.22K,-5.43%
02/03/2022,SOMOC,0.92,0.92,0.95,0.9,83.16K,1.10%
02/02/2022,SOMOC,0.91,0.86,0.91,0.86,72.09K,5.81%
02/01/2022,SOMOC,0.86,0.87,0.87,0.86,14.98K,2.38%
01/31/2022,SOMOC,0.84,0.86,0.87,0.84,17.24K,-3.45%
01/28/2022,SOMOC,0.87,0.87,0.87,0.86,35.51K,0.00%
