Date,Valeur,Price,Open,High,Low,Vol.,Change %
04/22/2022,STPIL,14.52,14.5,14.52,14.5,0.15K,0.83%
04/21/2022,STPIL,14.4,14.24,14.4,14.24,0.32K,1.12%
04/18/2022,STPIL,14.24,13.49,14.24,13.49,0.87K,5.56%
04/15/2022,STPIL,13.49,13.4,13.49,13.4,1.60K,0.67%
04/14/2022,STPIL,13.4,13.4,13.4,13.4,0.02K,-0.67%
04/13/2022,STPIL,13.49,13.23,13.49,13.23,0.16K,0.00%
04/12/2022,STPIL,13.49,13.49,13.49,13.49,0.20K,0.00%
04/11/2022,STPIL,13.49,13.49,13.49,13.49,0.09K,-0.07%
04/08/2022,STPIL,13.5,13.25,13.5,13.25,0.25K,1.89%
04/06/2022,STPIL,13.25,13.25,13.25,13.25,0.00K,0.00%
04/04/2022,STPIL,13.25,13.4,13.4,13.25,0.28K,-1.85%
03/31/2022,STPIL,13.5,13.24,13.5,13.24,0.65K,0.75%
03/30/2022,STPIL,13.4,13.4,13.4,13.4,0.08K,-0.74%
03/29/2022,STPIL,13.5,13.37,13.5,13.21,0.82K,0.75%
03/28/2022,STPIL,13.4,13.4,13.4,13.4,0.37K,-2.33%
03/23/2022,STPIL,13.72,13.72,13.72,13.72,0.26K,0.88%
03/21/2022,STPIL,13.6,13.5,13.6,13.5,2.00K,0.74%
03/16/2022,STPIL,13.5,13.5,13.5,13.5,0.02K,0.00%
03/14/2022,STPIL,13.5,13.5,13.5,13.4,0.31K,-1.68%
03/10/2022,STPIL,13.73,13.73,13.73,13.73,0.01K,1.70%
03/09/2022,STPIL,13.5,13.5,13.5,13.5,0.06K,0.00%
03/08/2022,STPIL,13.5,13.5,13.5,13.5,0.55K,0.60%
03/07/2022,STPIL,13.42,13.1,13.58,13.1,0.26K,-1.32%
03/04/2022,STPIL,13.6,13.6,13.6,13.6,0.30K,-0.73%
03/01/2022,STPIL,13.7,13.47,13.7,13.46,0.10K,-0.22%
02/28/2022,STPIL,13.73,13.73,13.76,13.73,0.10K,0.00%
02/24/2022,STPIL,13.73,13.73,13.73,13.73,,0.22%
02/23/2022,STPIL,13.7,13.6,13.7,13.6,5.43K,1.48%
02/22/2022,STPIL,13.5,13.64,13.64,13.5,0.38K,-1.03%
02/21/2022,STPIL,13.64,13.64,13.64,13.64,0.03K,0.00%
