Date,Valeur,Price,Open,High,Low,Vol.,Change %
08/17/2022,UMED,7.39,7.4,7.49,7.39,2.85K,-3.02%
08/16/2022,UMED,7.62,7.6,7.62,7.4,1.55K,-0.78%
08/15/2022,UMED,7.68,7.74,7.74,7.68,3.80K,-0.78%
08/12/2022,UMED,7.74,7.8,7.8,7.68,3.05K,-0.77%
08/11/2022,UMED,7.8,7.6,7.8,7.6,6.23K,2.90%
08/10/2022,UMED,7.58,7.3,7.58,7.3,11.29K,4.55%
08/09/2022,UMED,7.25,7.18,7.3,7.18,6.75K,0.42%
08/08/2022,UMED,7.22,7.18,7.22,7.18,1.61K,-0.14%
08/05/2022,UMED,7.23,7.24,7.24,7.17,3.70K,-0.55%
08/04/2022,UMED,7.27,7.2,7.27,7.2,10.32K,0.97%
08/03/2022,UMED,7.2,7.25,7.25,7.16,0.21K,-0.28%
08/02/2022,UMED,7.22,7.24,7.25,7.17,13.39K,-0.41%
08/01/2022,UMED,7.25,7.27,7.27,7.25,0.08K,-0.28%
07/29/2022,UMED,7.27,7.17,7.28,7.1,33.18K,1.25%
07/27/2022,UMED,7.18,7.19,7.2,7.1,2.63K,-0.28%
07/26/2022,UMED,7.2,7.2,7.2,7.13,3.71K,0.14%
07/22/2022,UMED,7.19,7.1,7.24,7.1,8.84K,1.27%
07/21/2022,UMED,7.1,7.27,7.27,7.1,3.02K,-2.74%
07/20/2022,UMED,7.3,7.2,7.3,7.16,1.38K,0.27%
07/19/2022,UMED,7.28,7.28,7.28,7.28,0.24K,-0.27%
07/18/2022,UMED,7.3,7.2,7.3,7.2,6.73K,0.00%
07/15/2022,UMED,7.3,7.29,7.3,7.29,15.25K,0.00%
07/14/2022,UMED,7.3,7.34,7.34,7.3,0.30K,0.27%
07/13/2022,UMED,7.28,7.35,7.38,7.15,1.99K,-1.36%
07/12/2022,UMED,7.38,7.25,7.38,7.25,10.54K,1.79%
07/11/2022,UMED,7.25,7.05,7.25,7.05,13.99K,2.84%
07/08/2022,UMED,7.05,7.05,7.1,7.05,13.27K,0.00%
07/07/2022,UMED,7.05,7,7.05,6.95,9.96K,0.71%
07/06/2022,UMED,7,6.99,7.1,6.95,14.20K,-3.85%
07/05/2022,UMED,7.28,7.27,7.3,7.27,2.31K,0.00%
07/04/2022,UMED,7.28,7.28,7.28,7.28,0.36K,0.00%
07/01/2022,UMED,7.28,7.19,7.28,7.15,2.93K,1.96%
06/30/2022,UMED,7.14,7.14,7.17,7.14,6.02K,-0.42%
06/29/2022,UMED,7.17,7.18,7.18,7.15,1.46K,-0.28%
06/28/2022,UMED,7.19,7.2,7.2,7.19,1.00K,-1.10%
06/27/2022,UMED,7.27,7.33,7.33,7.2,3.87K,-0.27%
06/24/2022,UMED,7.29,7.25,7.35,7.2,18.63K,-2.02%
06/23/2022,UMED,7.44,7.39,7.44,7.39,19.52K,0.68%
06/22/2022,UMED,7.39,7.34,7.39,7.25,23.01K,0.68%
06/21/2022,UMED,7.34,7.24,7.35,7.2,34.26K,1.94%
06/20/2022,UMED,7.2,6.9,7.24,6.9,40.39K,4.35%
06/17/2022,UMED,6.9,6.9,6.9,6.86,15.48K,0.00%
06/16/2022,UMED,6.9,6.95,6.99,6.9,5.41K,-1.29%
06/15/2022,UMED,6.99,7,7.09,6.9,19.72K,0.72%
06/14/2022,UMED,6.94,6.97,6.97,6.8,31.68K,2.51%
06/13/2022,UMED,6.77,6.8,6.8,6.77,0.76K,-1.74%
06/10/2022,UMED,6.89,6.89,6.89,6.89,0.75K,0.00%
06/09/2022,UMED,6.89,6.99,6.99,6.8,10.38K,1.32%
06/08/2022,UMED,6.8,6.8,6.95,6.8,4.64K,-2.72%
06/07/2022,UMED,6.99,6.87,6.99,6.85,3.57K,1.75%
06/06/2022,UMED,6.87,6.9,6.98,6.87,1.07K,-1.58%
06/03/2022,UMED,6.98,6.97,6.98,6.97,1.62K,0.43%
06/02/2022,UMED,6.95,6.95,6.95,6.95,1.32K,0.00%
06/01/2022,UMED,6.95,6.95,6.95,6.9,0.11K,-0.71%
05/31/2022,UMED,7,6.99,7,6.88,0.86K,0.14%
05/30/2022,UMED,6.99,6.95,7.05,6.91,10.43K,1.16%
05/27/2022,UMED,6.91,6.87,7,6.87,4.14K,0.58%
05/26/2022,UMED,6.87,7,7,6.87,2.73K,-1.58%
05/25/2022,UMED,6.98,7.08,7.08,6.85,6.81K,-0.29%
05/24/2022,UMED,7,7,7,7,6.72K,0.72%
05/23/2022,UMED,6.95,7.08,7.08,6.95,9.18K,-2.11%
05/19/2022,UMED,7.1,6.95,7.1,6.95,0.18K,1.43%
05/18/2022,UMED,7,6.97,7,6.95,0.36K,0.43%
05/17/2022,UMED,6.97,6.96,7,6.96,1.79K,-0.43%
05/16/2022,UMED,7,7,7.08,7,5.53K,-1.41%
05/13/2022,UMED,7.1,7.05,7.1,7,1.08K,-1.11%
05/12/2022,UMED,7.18,6.96,7.18,6.9,2.43K,2.57%
05/10/2022,UMED,7,7,7,7,16.60K,0.00%
05/09/2022,UMED,7,7.07,7.1,7,2.94K,-1.41%
05/06/2022,UMED,7.1,7.2,7.2,7.06,2.04K,0.00%
05/05/2022,UMED,7.1,7.2,7.2,7.1,1.86K,-0.70%
05/04/2022,UMED,7.15,7.1,7.15,7.1,1.01K,-0.69%
04/29/2022,UMED,7.2,7.2,7.2,7.2,0.50K,0.00%
04/28/2022,UMED,7.2,7.15,7.2,7.03,4.36K,1.41%
04/27/2022,UMED,7.1,7.1,7.1,7.1,1.27K,-1.66%
04/26/2022,UMED,7.22,7.15,7.23,7.1,9.52K,0.98%
04/25/2022,UMED,7.15,7.25,7.25,7.15,11.50K,0.00%
04/22/2022,UMED,7.15,7.31,7.31,7.15,1.45K,-0.69%
04/21/2022,UMED,7.2,7.25,7.25,7.15,3.21K,-0.69%
04/20/2022,UMED,7.25,7.25,7.34,7.15,3.14K,-1.23%
04/19/2022,UMED,7.34,7.25,7.34,7.25,4.48K,0.55%
04/18/2022,UMED,7.3,7.2,7.3,7.18,15.57K,0.00%
04/15/2022,UMED,7.3,7.25,7.3,7.2,1.42K,-0.68%
04/14/2022,UMED,7.35,7.18,7.35,7.18,0.96K,2.08%
04/13/2022,UMED,7.2,7.24,7.24,7.2,1.92K,-2.44%
04/12/2022,UMED,7.38,7.38,7.38,7.38,0.35K,0.00%
04/11/2022,UMED,7.38,7.4,7.4,7.22,4.61K,1.79%
04/08/2022,UMED,7.25,7.35,7.35,7.25,3.00K,0.00%
04/07/2022,UMED,7.25,7.26,7.26,7.25,0.84K,-0.14%
04/06/2022,UMED,7.26,7.26,7.26,7.26,0.01K,-1.22%
04/05/2022,UMED,7.35,7.35,7.35,7.35,0.01K,1.52%
04/04/2022,UMED,7.24,7.24,7.24,7.23,0.79K,-1.90%
04/01/2022,UMED,7.38,7.25,7.38,7.22,0.53K,-1.20%
03/30/2022,UMED,7.47,7.23,7.47,7.23,0.02K,3.03%
03/29/2022,UMED,7.25,7.24,7.35,7.24,22.93K,0.14%
03/28/2022,UMED,7.24,7.48,7.48,7.24,8.07K,-3.47%
03/25/2022,UMED,7.5,7.64,7.64,7.28,4.70K,2.04%
03/24/2022,UMED,7.35,7.3,7.35,7.3,0.81K,0.00%
