Date,Valeur,Price,Open,High,Low,Vol.,Change %
10/20/2022,DELICE,14,14,14.01,14,3.89K,0.00%
10/19/2022,DELICE,14,13.99,14,13.99,2.90K,0.00%
10/18/2022,DELICE,14,13.86,14,13.86,0.96K,0.00%
10/17/2022,DELICE,14,13.99,14,13.99,0.51K,0.00%
10/13/2022,DELICE,14,14,14,14,1.03K,1.45%
10/12/2022,DELICE,13.8,13.78,13.8,13.77,0.42K,0.00%
10/11/2022,DELICE,13.8,13.8,13.8,13.78,0.75K,-0.72%
10/10/2022,DELICE,13.9,13.99,13.99,13.9,1.25K,-0.71%
10/07/2022,DELICE,14,14,14,14,0.08K,0.00%
10/06/2022,DELICE,14,14,14,14,1.32K,0.36%
10/05/2022,DELICE,13.95,13.95,13.95,13.95,0.01K,0.00%
10/04/2022,DELICE,13.95,13.95,14,13.95,1.64K,0.00%
10/03/2022,DELICE,13.95,13.65,14,13.62,4.95K,2.20%
09/30/2022,DELICE,13.65,13.62,13.8,13.62,0.77K,0.22%
09/29/2022,DELICE,13.62,13.85,13.85,13.62,1.46K,-2.01%
09/28/2022,DELICE,13.9,14.12,14.12,13.8,6.03K,-2.11%
09/27/2022,DELICE,14.2,14.35,14.35,14.2,1.20K,-0.70%
09/26/2022,DELICE,14.3,14.49,14.49,14.3,0.37K,1.42%
09/23/2022,DELICE,14.1,14.2,14.47,14.08,3.96K,-1.40%
09/22/2022,DELICE,14.3,14.6,14.6,14.3,16.06K,-0.69%
09/21/2022,DELICE,14.4,14.26,14.4,14.26,5.75K,0.98%
09/20/2022,DELICE,14.26,14.3,14.3,14.26,0.67K,-0.35%
09/19/2022,DELICE,14.31,14.2,14.31,14.15,1.35K,0.77%
09/16/2022,DELICE,14.2,14.37,14.37,14.2,0.55K,-1.32%
09/15/2022,DELICE,14.39,14.5,14.5,14.38,0.23K,-0.76%
09/14/2022,DELICE,14.5,14.5,14.5,14.5,0.30K,1.05%
09/13/2022,DELICE,14.35,14.6,14.6,14.35,8.96K,-0.49%
09/12/2022,DELICE,14.42,14.9,14.9,14.42,13.49K,-2.57%
09/09/2022,DELICE,14.8,15,15,14.8,8.18K,-1.33%
09/08/2022,DELICE,15,14.91,15,14.8,2.07K,0.00%
09/07/2022,DELICE,15,15.01,15.01,15,14.19K,-0.33%
09/06/2022,DELICE,15.05,15.12,15.2,15.05,33.92K,-0.53%
09/05/2022,DELICE,15.13,15.1,15.13,15.1,7.67K,0.07%
09/02/2022,DELICE,15.12,15.1,15.12,15.1,2.18K,-1.11%
09/01/2022,DELICE,15.29,15.22,15.29,15.2,3.99K,0.53%
08/31/2022,DELICE,15.21,15.21,15.21,15.21,1.16K,0.00%
08/30/2022,DELICE,15.21,15.29,15.29,15.2,1.87K,-0.52%
08/29/2022,DELICE,15.29,15.2,15.29,15.2,0.72K,0.00%
08/26/2022,DELICE,15.29,15.3,15.3,15.29,2.48K,0.00%
08/25/2022,DELICE,15.29,15.29,15.3,15.29,15.40K,0.00%
08/24/2022,DELICE,15.29,15.29,15.29,15.29,1.40K,0.00%
08/23/2022,DELICE,15.29,15.28,15.29,15.28,0.70K,0.00%
08/22/2022,DELICE,15.29,15.29,15.29,15.29,0.70K,0.00%
08/19/2022,DELICE,15.29,15.3,15.3,15.29,0.28K,-0.07%
08/18/2022,DELICE,15.3,15.12,15.3,15.12,0.66K,0.00%
08/17/2022,DELICE,15.3,15.3,15.4,15.3,22.26K,0.00%
08/16/2022,DELICE,15.3,15.3,15.3,15.13,0.49K,0.00%
08/15/2022,DELICE,15.3,15.28,15.3,15.28,6.28K,0.07%
08/11/2022,DELICE,15.29,15.21,15.29,15.21,0.40K,0.59%
08/10/2022,DELICE,15.2,15.15,15.2,15.15,0.81K,-0.33%
08/09/2022,DELICE,15.25,15.12,15.3,15.12,2.66K,0.86%
08/08/2022,DELICE,15.12,15.06,15.12,15.06,1.36K,0.40%
08/05/2022,DELICE,15.06,15.05,15.2,15.05,2.86K,0.07%
08/04/2022,DELICE,15.05,15.04,15.05,15.03,0.88K,-1.63%
08/02/2022,DELICE,15.3,15.05,15.3,15,40.94K,0.00%
08/01/2022,DELICE,15.3,15.3,15.3,15.3,2.01K,0.00%
07/29/2022,DELICE,15.3,15.3,15.3,15.22,4.91K,0.00%
07/28/2022,DELICE,15.3,15.3,15.3,15.3,31.66K,0.66%
07/27/2022,DELICE,15.2,15.2,15.3,15.2,2.26K,-0.13%
07/26/2022,DELICE,15.22,15.2,15.22,15.2,5.94K,0.79%
07/22/2022,DELICE,15.1,15.1,15.1,15.1,1.71K,0.00%
07/21/2022,DELICE,15.1,15.1,15.1,15.1,0.01K,0.87%
07/19/2022,DELICE,14.97,14.95,14.97,14.95,0.23K,0.27%
07/18/2022,DELICE,14.93,14.92,14.93,14.92,0.64K,-1.13%
07/15/2022,DELICE,15.1,15.2,15.2,14.93,0.29K,-0.66%
07/14/2022,DELICE,15.2,15.15,15.2,15.1,1.99K,0.33%
07/12/2022,DELICE,15.15,14.92,15.15,14.92,2.03K,-0.20%
07/08/2022,DELICE,15.18,15.18,15.18,15.18,0.03K,1.20%
07/06/2022,DELICE,15,15,15,15,0.10K,0.00%
07/01/2022,DELICE,15,15,15,15,0.21K,-1.32%
06/29/2022,DELICE,15.2,15.2,15.2,15.2,1.04K,0.00%
06/28/2022,DELICE,15.2,15.2,15.2,15.2,0.00K,2.15%
06/27/2022,DELICE,14.88,15,15,14.87,0.71K,-0.80%
06/24/2022,DELICE,15,14.86,15,14.86,1.23K,1.01%
06/22/2022,DELICE,14.85,14.81,15,14.81,4.36K,0.27%
06/21/2022,DELICE,14.81,15.1,15.1,14.81,13.53K,-1.92%
06/20/2022,DELICE,15.1,15.28,15.29,15.1,0.93K,0.00%
06/17/2022,DELICE,15.1,15.1,15.1,15.1,0.15K,-1.24%
06/16/2022,DELICE,15.29,15,15.29,15,0.43K,1.93%
06/15/2022,DELICE,15,15,15,15,6.63K,0.00%
06/14/2022,DELICE,15,15,15,15,0.11K,0.00%
06/13/2022,DELICE,15,15,15,14.99,0.76K,0.00%
06/10/2022,DELICE,15,14.62,15,14.62,0.11K,0.13%
06/09/2022,DELICE,14.98,14.98,14.98,14.98,0.01K,0.00%
06/08/2022,DELICE,14.98,14.98,15,14.98,1.30K,0.00%
06/07/2022,DELICE,14.98,14.98,14.98,14.98,0.85K,-0.13%
06/06/2022,DELICE,15,15,15,15,0.46K,0.00%
06/03/2022,DELICE,15,14.7,15,14.7,1.10K,0.00%
06/02/2022,DELICE,15,15,15,14.8,2.34K,0.00%
06/01/2022,DELICE,15,15,15,15,0.78K,0.00%
05/31/2022,DELICE,15,15,15,14.9,1.44K,0.67%
05/30/2022,DELICE,14.9,15,15,14.8,2.25K,-0.67%
05/27/2022,DELICE,15,15,15.2,15,5.79K,0.00%
05/26/2022,DELICE,15,15.1,15.1,15,2.02K,-1.96%
05/25/2022,DELICE,15.3,15.3,15.3,15.28,4.30K,0.66%
05/23/2022,DELICE,15.2,15.3,15.3,15.1,2.50K,-0.65%
05/20/2022,DELICE,15.3,15.21,15.3,15.2,1.72K,-0.65%
05/19/2022,DELICE,15.4,15.2,15.4,15.2,1.01K,0.00%
05/18/2022,DELICE,15.4,15.4,15.4,15.2,0.70K,1.32%
05/17/2022,DELICE,15.2,15.49,15.5,15.19,0.99K,-1.87%
05/16/2022,DELICE,15.49,15.5,15.5,15.2,0.18K,-0.06%
05/13/2022,DELICE,15.5,15.19,15.55,15.19,16.04K,2.04%
05/12/2022,DELICE,15.19,15.19,15.19,15.19,0.88K,-2.00%
05/11/2022,DELICE,15.5,15.38,15.5,15.38,5.13K,0.71%
05/10/2022,DELICE,15.39,15.4,15.4,15.39,0.03K,-0.06%
05/06/2022,DELICE,15.4,15.5,15.5,15,5.50K,-0.65%
05/05/2022,DELICE,15.5,15.5,15.5,15.5,0.84K,0.00%
05/04/2022,DELICE,15.5,15.4,15.5,15.4,13.93K,0.00%
04/28/2022,DELICE,15.5,15.4,15.5,15.4,1.00K,0.00%
04/27/2022,DELICE,15.5,15.5,15.5,15.5,0.00K,0.00%
04/26/2022,DELICE,15.5,15.5,15.5,15.5,1.20K,0.00%
04/25/2022,DELICE,15.5,15.47,15.5,15.47,2.00K,0.13%
04/22/2022,DELICE,15.48,15.5,15.5,15.01,0.62K,-0.45%
04/21/2022,DELICE,15.55,15.5,15.55,15.5,2.26K,0.39%
04/20/2022,DELICE,15.49,15.48,15.5,15.48,2.04K,0.00%
04/19/2022,DELICE,15.49,15.5,15.5,15,4.52K,-0.06%
04/18/2022,DELICE,15.5,15.5,15.5,15.45,3.07K,0.00%
04/15/2022,DELICE,15.5,15.45,15.55,15.45,7.89K,0.32%
04/14/2022,DELICE,15.45,15.5,15.5,15.45,1.77K,-0.32%
04/13/2022,DELICE,15.5,15.47,15.5,15.45,2.50K,0.00%
04/12/2022,DELICE,15.5,15.28,15.5,15.28,3.62K,0.06%
04/11/2022,DELICE,15.49,15.49,15.49,15.49,0.31K,-0.06%
04/08/2022,DELICE,15.5,15.5,15.5,15.5,1.00K,0.00%
04/07/2022,DELICE,15.5,15.5,15.5,15.5,0.58K,0.00%
04/06/2022,DELICE,15.5,15.5,15.5,15.5,0.01K,-0.64%
04/05/2022,DELICE,15.6,15.5,15.6,15.5,0.09K,0.65%
04/04/2022,DELICE,15.5,15.5,15.5,15.5,0.59K,0.00%
04/01/2022,DELICE,15.5,15.5,15.5,15.5,4.27K,0.00%
03/31/2022,DELICE,15.5,15.25,15.5,15.25,7.10K,0.00%
03/30/2022,DELICE,15.5,15.5,15.5,15.5,0.04K,0.00%
03/29/2022,DELICE,15.5,15.5,15.5,15.5,0.30K,0.00%
03/28/2022,DELICE,15.5,15.75,15.78,15.5,3.20K,-1.27%
03/25/2022,DELICE,15.7,15.51,15.7,15.5,1.34K,0.00%
03/24/2022,DELICE,15.7,15.7,15.71,15.7,8.53K,0.06%
03/23/2022,DELICE,15.69,15.69,15.69,15.69,0.20K,0.26%
03/22/2022,DELICE,15.65,15.65,15.7,15.65,4.31K,-0.32%
03/21/2022,DELICE,15.7,15.7,15.7,15.7,5.88K,0.00%
03/18/2022,DELICE,15.7,15.51,15.7,15.51,0.51K,0.06%
03/17/2022,DELICE,15.69,15.68,15.69,15.68,2.50K,0.00%
03/16/2022,DELICE,15.69,15.69,15.69,15.33,0.19K,0.00%
03/15/2022,DELICE,15.69,15.68,15.69,15.28,0.58K,0.06%
03/11/2022,DELICE,15.68,15.54,15.68,15.54,3.73K,1.82%
03/10/2022,DELICE,15.4,15.36,15.58,15.36,2.37K,-1.09%
03/09/2022,DELICE,15.57,15.55,15.58,15.35,1.37K,-0.19%
03/08/2022,DELICE,15.6,15.5,15.6,15.5,0.01K,-0.57%
03/04/2022,DELICE,15.69,15.64,15.69,15.5,0.62K,0.00%
03/03/2022,DELICE,15.69,15.64,15.65,15.5,2.29K,0.32%
03/02/2022,DELICE,15.64,15.01,15.65,15.01,7.51K,0.26%
03/01/2022,DELICE,15.6,15.2,15.6,15.2,4.21K,-0.64%
02/28/2022,DELICE,15.7,15.28,15.7,15.28,0.46K,0.71%
02/25/2022,DELICE,15.59,15.6,15.6,15.59,1.00K,1.23%
02/24/2022,DELICE,15.4,15.4,15.4,15.4,5.00K,-1.28%
02/23/2022,DELICE,15.6,15.55,15.79,15.55,1.50K,-1.27%
02/22/2022,DELICE,15.8,15.55,15.83,15.55,1.54K,1.61%
02/21/2022,DELICE,15.55,15.59,15.59,15.55,1.40K,-1.89%
02/17/2022,DELICE,15.85,15.9,15.9,15.59,0.59K,-0.31%
02/16/2022,DELICE,15.9,15.56,15.9,15.55,2.75K,1.08%
02/15/2022,DELICE,15.73,15.55,15.74,15.51,1.22K,-0.06%
02/14/2022,DELICE,15.74,15.51,15.74,15.51,1.25K,0.06%
02/11/2022,DELICE,15.73,15.73,15.73,15.73,0.26K,1.48%
02/10/2022,DELICE,15.5,15.5,15.5,15.5,3.37K,0.00%
02/09/2022,DELICE,15.5,15.68,15.69,15.5,0.52K,-1.15%
02/08/2022,DELICE,15.68,15.7,15.7,15.61,0.87K,-0.13%
02/07/2022,DELICE,15.7,15.75,15.75,15.7,2.10K,0.64%
02/04/2022,DELICE,15.6,15.5,15.6,15.5,1.94K,0.65%
02/03/2022,DELICE,15.5,15.9,15.9,15.45,5.68K,-0.64%
02/02/2022,DELICE,15.6,15.89,15.89,15.51,2.97K,-1.83%
02/01/2022,DELICE,15.89,15.8,15.98,15.7,0.62K,-0.56%
01/31/2022,DELICE,15.98,15.98,15.98,15.75,0.24K,0.00%
01/28/2022,DELICE,15.98,15.97,16,15.75,2.99K,-0.13%
01/27/2022,DELICE,16,15.49,16,15.49,197.49K,3.23%
01/25/2022,DELICE,15.5,15.5,15.5,15.4,1.19K,-0.06%
